            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
       0.0137741          229436          132661        -21977.3          7720.7         4759.69        -596.346          263365          620391           92283       0.0133598         3.71765
       0.0275482          273758          157833        -26051.6         6727.77          4037.4        -646.225          592775          790972         86458.3       0.0230933         3.83522
       0.0413223          298334          171138        -28542.6         6662.11         3937.42        -664.908          769355          966237         68974.8       0.0201814         4.02851
       0.0550964          310982          177623        -30158.5         6695.53         3931.81         -671.22          944706     1.05712e+06           83999        0.014207         4.12701
       0.0688705          323408          184045        -31854.3         6744.46          3950.1        -676.138     1.06942e+06     1.14874e+06         90781.5      0.00920929         4.18766
       0.0826446          332411          188675        -33248.2         6794.12         3974.04        -681.073     1.15651e+06     1.23383e+06         89895.1       0.0106847         4.22383
       0.0964187          339813          192417        -34429.7         6842.27         3998.69         -686.02     1.19944e+06     1.34398e+06         73449.1       0.0108843         4.21478
        0.110193          345595          195165        -35394.2         6888.19         4022.19         -690.87     1.21214e+06     1.47458e+06         51656.4        0.011873         4.22617
        0.123967          350421          197296        -36238.2         6931.89         4044.07        -695.659     1.21979e+06     1.60042e+06         36407.2      0.00889026         4.24935
        0.137741          354752          199140        -36993.2         6973.87         4064.43        -700.389     1.23731e+06     1.70425e+06         27918.9      0.00573612         4.25752
        0.151515          358677          200798        -37642.6         7014.71          4083.5        -705.012     1.26432e+06     1.78736e+06         22756.3      0.00944415         4.24759
        0.165289          362223          202314        -38170.6         7054.85         4101.64         -709.49     1.29493e+06      1.8566e+06         18979.4       0.0146548         4.23256
        0.179063          365457          203704        -38575.9         7094.51          4119.2        -713.828     1.32533e+06     1.91778e+06         15802.3      0.00893146          4.2369
        0.192837          368430          205018        -38868.5         7133.76         4136.49         -718.05     1.35382e+06     1.97197e+06         13628.4      0.00693074         4.20593
        0.206612          371231          206278        -39076.8          7172.7         4153.71        -722.176     1.38117e+06     2.02055e+06           12318       0.0107289          4.1759
        0.220386          373870          207495        -39227.5         7211.37         4171.01        -726.208      1.4077e+06     2.06344e+06         12004.3       0.0144309         4.14231
         0.23416          376390          208669          -39356         7249.87          4188.5         -730.15     1.43354e+06     2.10198e+06           12268       0.0170596         4.10109
        0.247934          378741          209807        -39484.1         7288.27         4206.24        -734.014      1.4583e+06     2.13591e+06         12537.9      0.00634072         4.06322
        0.261708          380914          210830        -39626.1         7326.66         4224.29        -737.813     1.48312e+06     2.16662e+06         11985.2       0.0121222         4.02377
        0.275482          382846          211706          -39800         7365.11         4242.66        -741.572     1.50763e+06      2.1937e+06           10166      0.00765847           3.985
        0.289256          384522          212510        -39998.2         7403.65         4261.37        -745.318      1.5293e+06     2.21808e+06         6955.75      0.00760649         3.95123
         0.30303          385975          213205        -40224.7         7442.31         4280.41        -749.078     1.54912e+06      2.2405e+06         2632.49        0.005136         3.94977
        0.316804          387200          213743          -40476         7481.11         4299.78        -752.876       1.568e+06     2.26134e+06        -2807.14       0.0134199         3.94736
        0.330579          388194          214138          -40741         7520.03         4319.45        -756.732     1.58589e+06     2.28028e+06        -8766.29       0.0113647          3.9363
        0.344353          388974          214450        -41004.1         7559.07         4339.41        -760.651     1.60178e+06     2.29763e+06        -14835.6      0.00963632         3.92274
        0.358127          389550          214665        -41256.4          7598.2         4359.62        -764.625     1.61565e+06     2.31388e+06        -20800.8      0.00752714           3.907
        0.371901          389963          214789        -41490.8         7637.39         4380.07        -768.641     1.62775e+06     2.32975e+06        -26568.6      0.00757643         3.88633
        0.385675          390202          214786        -41706.5         7676.62         4400.72         -772.68     1.63852e+06     2.34531e+06        -32269.7       0.0135887         3.86316
        0.399449          390265          214689          -41891         7715.82         4421.55        -776.719     1.64716e+06     2.36037e+06        -37985.6        0.011942         3.83285
        0.413223          390167          214520        -42035.9         7754.95         4442.52        -780.728     1.65321e+06     2.37536e+06        -43837.8       0.0110204         3.79996
        0.426997          389916          214259        -42148.8         7793.91         4463.59         -784.68     1.65712e+06     2.39051e+06        -49979.1       0.0145603         3.76506
        0.440771          389512          213914        -42230.6         7832.62         4484.72        -788.549     1.65895e+06      2.4055e+06        -56161.8      0.00927634         3.72671
        0.454545          388991          213518        -42289.8         7870.98         4505.86        -792.311     1.65847e+06      2.4207e+06        -61792.6       0.0139545         3.68432
         0.46832          388379          213060        -42336.6         7908.88         4526.97        -795.945     1.65642e+06     2.43641e+06        -66511.3      0.00863518         3.63646
        0.482094          387677          212556        -42374.4         7946.19         4547.98        -799.424     1.65304e+06     2.45216e+06        -70542.1       0.0100014         3.58271
        0.495868          386887          212017        -42399.3         7982.76         4568.84        -802.719     1.64797e+06     2.46791e+06        -73715.6       0.0134231         3.53108
        0.509642          383046          207682        -41358.8         772.861         447.377         45.7152     2.30376e+06     2.87266e+06         -212331       0.0126122         4.38723
        0.523416          476332          261095        -52049.4         699.769          403.39         53.9193     2.72856e+06     3.14113e+06         -231079       0.0147095         4.45623
         0.53719          485643          266195        -53066.4         705.966         406.096          52.343      2.8083e+06      3.2159e+06         -231903       0.0112898         4.66991
        0.550964          491980          269603        -53756.5         715.727         410.964         50.4031     2.87928e+06     3.27927e+06         -232914       0.0173419         4.76086
        0.564738          496912          272230        -54295.3         724.821         415.405         48.7569     2.94089e+06     3.33453e+06         -231762      0.00448913         4.81245
        0.578512          501471          274675        -54797.3         733.037         419.597         47.3738     2.99145e+06      3.3848e+06         -228077       0.0107976         4.89875
        0.592287          505589          276878        -55255.9         740.155         423.655         46.2337     3.03711e+06     3.43023e+06         -223171      0.00764581         4.96696
        0.606061          509122          278766        -55651.6          746.13         427.534         45.3329     3.07897e+06     3.47095e+06         -216399       0.0149926         5.02578
        0.619835          512174          280397        -55993.4         751.114         431.172         44.6547     3.11745e+06      3.5068e+06         -208605       0.0193074         5.06756
        0.633609          514799          281806        -56282.4         755.345         434.579         44.1697      3.1524e+06     3.53792e+06         -199693       0.0168601         5.10125
        0.647383          517068          283024        -56533.6         759.009         437.797         43.8537     3.18446e+06     3.56472e+06         -189922       0.0169211         5.13653
        0.661157          519035          284094        -56746.1         762.239         440.877         43.6968     3.21361e+06     3.58765e+06         -179446       0.0108725         5.17486
        0.674931          520754          285039        -56931.9         765.123         443.852         43.6904      3.2406e+06     3.60723e+06         -168584       0.0127522         5.19519
        0.688705          522274          285888          -57091          767.71         446.738         43.8301     3.26539e+06     3.62353e+06         -157530      0.00716038         5.20566
        0.702479          523630          286662        -57232.1         770.058          449.55          44.109      3.2887e+06     3.63694e+06         -146286       0.0139019         5.21048
        0.716253          524863          287386        -57362.9         772.197         452.277           44.51     3.31079e+06      3.6476e+06         -134722       0.0135491         5.21192
        0.730028          525997          288075        -57487.3         774.167         454.919         45.0166      3.3322e+06     3.65517e+06         -122274       0.0170139         5.21851
        0.743802          527051          288744        -57612.5         776.001         457.473         45.6089     3.35347e+06     3.65951e+06         -108981       0.0133581         5.21178
        0.757576          528056          289409        -57745.9         777.732         459.933         46.2645     3.37458e+06     3.66072e+06        -95432.8      0.00695018          5.2002
         0.77135          529006          290070        -57883.1          779.38         462.292         46.9585     3.39549e+06      3.6594e+06        -82255.2      0.00596518         5.18396
        0.785124          529912          290727          -58026         780.966         464.536         47.6658     3.41595e+06     3.65612e+06        -69695.6      0.00998954         5.18161
        0.798898          530782          291383        -58176.6         782.502         466.649         48.3667     3.43606e+06     3.65075e+06        -57986.1        0.012112         5.18035
        0.812672          531613          292042        -58329.9         784.001         468.619         49.0463     3.45607e+06     3.64316e+06        -47353.5       0.0129959         5.18172
        0.826446          532420          292707        -58479.1         785.465         470.429         49.6949     3.47586e+06     3.63355e+06        -37762.2      0.00884173         5.21305
         0.84022          533197          293367        -58619.4         786.904          472.07         50.3024     3.49537e+06     3.62204e+06        -29199.4        0.017019         5.24706
        0.853994          533944          294025        -58751.8         788.314         473.533         50.8636     3.51464e+06     3.60871e+06        -21562.9       0.0127066         5.37233
        0.867769          534645          294678        -58868.9         789.694         474.815         51.3728     3.53359e+06      3.5937e+06          -15209       0.0148891         5.41286
        0.881543          535303          295304        -58964.6         791.043         475.918         51.8274     3.55186e+06      3.5771e+06        -10088.1       0.0117162         5.47246
        0.895317          535917          295890        -59037.3          792.36          476.84         52.2226     3.56935e+06     3.55869e+06        -5962.64       0.0162367          5.5314
        0.909091          536466          296437        -59089.1         793.647         477.587         52.5497     3.58621e+06     3.53876e+06           -2932        0.008254         5.56322
        0.922865          536932          296956        -59116.1         794.902         478.171         52.8034     3.60253e+06      3.5178e+06        -943.259       0.0165876         5.60523
        0.936639          537325          297418        -59119.9         796.122         478.597         52.9773     3.61759e+06     3.49565e+06        -14.8306       0.0169352         5.63808
        0.950413          537629          297816        -59097.8         797.315         478.874         53.0679     3.63129e+06     3.47272e+06        -342.626       0.0118219         5.60976
        0.964187          537812          298133        -59047.9         798.477         479.013          53.072     3.64324e+06     3.44957e+06        -2275.59       0.0158475         5.63396
        0.977961          537867          298348        -58968.9         799.605         479.014         52.9868      3.6529e+06     3.42619e+06        -5890.27       0.0178309         5.64234
        0.991736          537771          298470        -58860.5         800.695         478.889          52.811     3.66005e+06     3.40358e+06        -11149.3       0.0171627         5.66803
         1.00551          537521          298467        -58722.9         801.742         478.642         52.5444     3.66365e+06     3.38188e+06        -17665.7      0.00974843          5.6618
         1.01928          537095          298351        -58555.2         802.732         478.284         52.1845     3.66363e+06     3.36241e+06        -25248.6      0.00589802         5.68568
         1.03306          536507          298118        -58362.4         803.653         477.829         51.7294     3.65991e+06     3.34511e+06        -33537.5       0.0106302         5.71487
         1.04683          535742          297772        -58141.7         804.491         477.306         51.1778     3.65212e+06     3.33085e+06          -42385       0.0030618         5.74915
         1.06061          534804          297319        -57896.8         805.223         476.744         50.5305      3.6407e+06     3.31941e+06          -51586       0.0150967         5.78642
         1.07438          533693          296764        -57631.6         805.827         476.181         49.7894     3.62555e+06     3.31128e+06          -61076       0.0182276         5.79925
         1.08815          532455          296158        -57348.7         806.284         475.664         48.9589      3.6089e+06     3.30465e+06        -70766.2       0.0154758         5.80314
         1.10193          531083          295501        -57052.2         806.575         475.249         48.0469     3.59128e+06     3.29979e+06        -80797.8       0.0122914          5.7877
          1.1157          529659          294863        -56750.4         806.683         474.999         47.0606     3.57572e+06     3.29301e+06          -91092       0.0171462          5.7659
         1.12948          528168          294263        -56443.7         806.589         474.981         46.0108     3.56216e+06     3.28552e+06         -102023      0.00207486         5.75056
         1.14325          526722          293772          -56142         806.292          475.26         44.9148     3.55463e+06     3.27307e+06         -113502       0.0188357         5.75203
         1.15702          525387          293444        -55846.7         805.802          475.89         43.7858     3.55502e+06     3.25407e+06         -125400       0.0101615         5.75164
          1.1708          524206          293320        -55567.1         805.143         476.907          42.639     3.56444e+06      3.2279e+06         -137693       0.0104861         5.75376
         1.18457          523230          293407        -55305.5          804.35         478.318          41.491     3.58298e+06     3.19458e+06         -150665       0.0172568         5.75053
         1.19835          522495          293709        -55060.7         803.458         480.099         40.3585     3.61005e+06     3.15412e+06         -164477       0.0099081         5.74531
         1.21212          521987          294203          -54831         802.511         482.191         39.2645     3.64371e+06     3.10782e+06         -179446       0.0121083         5.74088
          1.2259          521672          294820        -54607.5         801.555         484.501         38.2322     3.68093e+06     3.05742e+06         -195426      0.00951717          5.7386
         1.23967          521537          295558        -54403.5         800.627         486.934         37.2767     3.72063e+06     3.00452e+06         -212765       0.0089711         5.73287
         1.25344          521540          296350        -54201.6         799.762         489.395         36.4145     3.76001e+06      2.9512e+06         -231354      0.00584838         5.72562
         1.26722          521651          297179        -54001.3         798.994           491.8         35.6568     3.79828e+06     2.89875e+06         -251221      0.00979086          5.7173
         1.28099          521846          298008        -53797.9         798.354         494.074          35.012     3.83404e+06     2.84837e+06         -272047      0.00937584         5.71425
         1.29477          522111          298826        -53603.7         797.865         496.168         34.4812     3.86705e+06     2.80104e+06         -293212       0.0106598          5.7112
         1.30854          522402          299618        -53422.6         797.533         498.045         34.0628     3.89626e+06     2.75861e+06         -314063      0.00545889         5.70643
         1.32231          522701          300370        -53252.5         797.386         499.701         33.7505     3.92159e+06     2.72148e+06         -333859       0.0178638         5.69553
         1.33609          522991          301052        -53087.1         797.399         501.115         33.5391     3.94304e+06     2.68901e+06         -352154        0.015213         5.64771
         1.34986          523261          301672        -52922.3         797.568         502.299         33.4232      3.9607e+06     2.66094e+06         -368731      0.00851178         5.65477
         1.36364          523500          302219        -52764.1         797.874         503.256         33.3965     3.97471e+06     2.63673e+06         -383926       0.0150537         5.64577
         1.37741          523693          302680        -52618.3           798.3         503.991         33.4533     3.98499e+06     2.61626e+06         -397833      0.00848902          5.5672
         1.39118          523855          303071          -52479          798.83         504.515         33.5942     3.99234e+06     2.59886e+06         -410605      0.00702459         5.58893
         1.40496          523980          303383        -52345.7         799.441         504.842         33.8175     3.99677e+06       2.584e+06         -422231      0.00852402         5.60968
         1.41873          524062          303628        -52209.7         800.108         504.994         34.1274     3.99856e+06     2.57147e+06         -432781       0.0120851         5.62746
         1.43251          524103          303806          -52077         800.819         504.991         34.5265     3.99774e+06     2.56102e+06         -442213       0.0107066         5.64198
         1.44628          524084          303908        -51945.8         801.563         504.862         35.0162     3.99411e+06      2.5527e+06         -450525       0.0128251         5.64741
         1.46006          523987          303940        -51811.9         802.332         504.637         35.6059     3.98831e+06     2.54629e+06         -457613       0.0108271         5.64922
         1.47383          523812          303896        -51677.3         803.114         504.339         36.3044     3.98002e+06     2.54161e+06         -462948        0.010806         5.64891
          1.4876          523544          303777        -51542.9         803.907         503.991         37.1126     3.96937e+06     2.53858e+06         -466657       0.0117782         5.64287
         1.50138          523185          303589        -51397.1         804.707         503.609         38.0356     3.95675e+06     2.53703e+06         -469037       0.0103581         5.61796
         1.51515          522739          303320        -51241.1         805.489         503.191         39.0749     3.94178e+06     2.53638e+06         -470430       0.0119147         5.56327
         1.52893          522219          302982        -51073.9         806.238         502.729         40.2259     3.92481e+06     2.53647e+06         -471096      0.00882702         5.34001
          1.5427          521622          302575        -50886.2         806.935          502.21         41.4848     3.90617e+06     2.53711e+06         -471659      0.00886232         5.34571
         1.55647          520964          302096          -50683         807.567         501.618         42.8453     3.88541e+06     2.53767e+06         -473057        0.011548         5.32576
         1.57025          520239          301539        -50459.4         808.105         500.929         44.3042     3.86243e+06     2.53816e+06         -476116       0.0141406         5.29677
         1.58402          519466          300931        -50220.2         808.534         500.133         45.8571     3.83785e+06     2.53845e+06         -480770       0.0106488         5.32869
          1.5978          518691          300293        -49980.6         808.842         499.228         47.4953     3.81205e+06     2.53889e+06         -485294      0.00876799         5.35449
         1.61157          517929          299639        -49768.6         809.027         498.221         49.2012     3.78583e+06     2.53993e+06         -488719       0.0113784         5.37624
         1.62534          517174          298978        -49572.6         809.092         497.117         50.9576     3.75913e+06     2.54231e+06         -490426      0.00958772         5.39503
         1.63912          516425          298316        -49397.5         809.062         495.943         52.7487     3.73229e+06     2.54557e+06         -491133      0.00694017         5.41245
         1.65289          515680          297635        -49239.7         808.941         494.704         54.5636     3.70499e+06     2.54958e+06         -490709      0.00826585         5.42773
         1.66667          514922          296945        -49103.3         808.738         493.411         56.3898     3.67752e+06     2.55414e+06         -489637      0.00561879         5.44072
         1.68044          514140          296241        -48976.1         808.468         492.081         58.2162     3.65001e+06     2.55895e+06         -488106       0.0127089          5.4446
         1.69421          513322          295520        -48856.9         808.142         490.722         60.0301     3.62264e+06     2.56343e+06         -486521       0.0124049          5.4461
         1.70799          512466          294776        -48755.5         807.772         489.339         61.8162      3.5955e+06     2.56727e+06         -484884       0.0101179          5.4464
         1.72176          511576          294016        -48664.6         807.365          487.94         63.5614     3.56882e+06     2.57056e+06         -483098      0.00997882         5.44387
         1.73554          510658          293249        -48590.7         806.926         486.529          65.247     3.54294e+06     2.57361e+06         -481167       0.0127516         5.43692
         1.74931          509726          292479        -48527.4          806.46         485.116         66.8545     3.51783e+06     2.57643e+06         -479365       0.0136342         5.42713
         1.76309          508784          291703        -48478.3         805.964         483.704          68.368     3.49326e+06     2.57915e+06         -478076       0.0169627         5.41497
         1.77686          507839          290932        -48445.4         805.435         482.306         69.7749     3.46892e+06     2.58226e+06         -477451       0.0145828         5.39686
         1.79063          506878          290157        -48418.4         804.862         480.919         71.0649     3.44509e+06     2.58587e+06         -477091       0.0123888         5.37418
         1.80441          505937          289393        -48404.9         804.252         479.557          72.232      3.4217e+06      2.5906e+06         -476806       0.0217806         5.35154
         1.81818          505029          288653        -48407.1         803.604         478.232         73.2636     3.39868e+06     2.59645e+06         -476045      0.00676122         5.32173
         1.83196          504162          287940        -48428.6         802.926         476.956         74.1543     3.37658e+06     2.60313e+06         -474473       0.0122076         5.29181
         1.84573          503351          287263        -48464.7         802.214         475.735         74.9026     3.35552e+06     2.61082e+06         -472186       0.0124087         5.26322
          1.8595          502613          286646        -48519.6         801.466         474.578          75.504     3.33555e+06     2.61931e+06         -469071        0.017789         5.23222
         1.87328          501966          286080          -48595         800.695         473.491         75.9553     3.31775e+06     2.62824e+06         -464932       0.0146536         5.19601
         1.88705          501418          285592        -48694.2           799.9          472.49         76.2597     3.30146e+06     2.63756e+06         -460223      0.00806035         5.15195
         1.90083          500978          285173        -48813.3         799.079         471.577         76.4225     3.28734e+06     2.64703e+06         -455295       0.0116622         5.22956
          1.9146          500646          284841          -48950          798.23          470.76         76.4562      3.2746e+06     2.65669e+06         -450366       0.0128864         5.30804
         1.92837          500433          284572        -49108.2         797.343         470.033         76.3751     3.26382e+06     2.66674e+06         -445274      0.00904681         5.28134
         1.94215          500324          284405        -49286.9          796.41         469.397         76.1939     3.25397e+06     2.67698e+06         -439642       0.0106617         5.25023
         1.95592          500355          284316        -49489.9         795.429         468.849         75.9268     3.24555e+06     2.68832e+06         -433706       0.0102911         5.21806
          1.9697          500511          284327        -49703.4         794.406         468.394         75.5905     3.23768e+06     2.70079e+06         -427947       0.0109353         5.19307
         1.98347          500800          284407        -49929.2         793.351         468.035         75.2019     3.23077e+06     2.71495e+06         -422723      0.00962101         5.15835
         1.99725          501190          284543        -50169.2         792.278         467.772         74.7744     3.22504e+06     2.73024e+06         -418105       0.0135502          5.1266
         2.01102          501633          284751        -50413.4         791.197         467.612         74.3172     3.21973e+06      2.7453e+06         -414395       0.0160582         5.08837
         2.02479          502107          284976        -50653.3         790.112         467.556         73.8429     3.21579e+06     2.75952e+06         -411794       0.0123823         5.05052
         2.03857          502595          285242        -50879.2         789.027         467.606         73.3596     3.21239e+06     2.77253e+06         -409840      0.00894325         5.04114
         2.05234          503089          285545        -51101.6         787.945          467.77         72.8704     3.20904e+06      2.7844e+06         -407927        0.010774         5.02998
         2.06612          503584          285841        -51319.6         786.872          468.05         72.3786     3.20668e+06     2.79547e+06         -405754      0.00996862         5.01653
         2.07989          504066          286113        -51537.4         785.804          468.44         71.8892     3.20541e+06     2.80595e+06         -403330        0.016102          5.0005
         2.09366          504516          286400        -51738.3         784.739         468.938         71.4067     3.20369e+06     2.81592e+06         -400860        0.009106         4.98015
         2.10744          504934          286672        -51927.8         783.673         469.527         70.9344     3.20133e+06     2.82542e+06         -398492       0.0120882         4.95777
         2.12121          505311          286913          -52103         782.612          470.19         70.4797     3.19869e+06     2.83415e+06         -396118      0.00941062         4.95143
         2.13499          505615          287099        -52262.2         781.548          470.91          70.051     3.19634e+06     2.84173e+06         -393662      0.00893232         5.02368
         2.14876          505836          287247        -52396.6         780.485         471.675          69.654     3.19373e+06     2.84821e+06         -390963       0.0141863         5.21608
         2.16253          505979          287343        -52513.2         779.422         472.477         69.2917     3.19045e+06     2.85383e+06         -387913       0.0153804         5.23592
         2.17631          506039          287375          -52622         778.354         473.298         68.9643     3.18673e+06     2.85855e+06         -384637       0.0148955         5.24428
         2.19008          506010          287352        -52721.5         777.282         474.125         68.6711     3.18285e+06     2.86212e+06         -381026        0.011161         5.24743
         2.20386          505882          287280        -52800.7         776.202         474.948         68.4115     3.17881e+06     2.86449e+06         -376920       0.0107693         5.24479
         2.21763          505667          287159          -52865         775.108         475.754         68.1844     3.17446e+06     2.86591e+06         -372053      0.00571282         5.23936
          2.2314          505371          286970        -52930.2         773.997         476.523         67.9848     3.17046e+06     2.86599e+06         -366533      0.00763436          5.2317
         2.24518          505001          286746        -52995.8         772.861         477.236         67.8108      3.1665e+06     2.86437e+06         -360306      0.00661357         5.17438
         2.25895          504578          286495        -53061.9         771.699         477.873         67.6627     3.16255e+06     2.86136e+06         -353479       0.0149432         5.11876
         2.27273          504106          286209        -53129.3         770.508         478.413         67.5372      3.1592e+06     2.85673e+06         -346398       0.0106397         5.14141
          2.2865          503584          285903        -53191.4         769.276         478.837         67.4355       3.156e+06     2.85023e+06         -339172      0.00991931         5.16246
         2.30028          503039          285579        -53251.1             768          479.13         67.3604     3.15315e+06     2.84246e+06         -331583       0.0144606         5.18275
         2.31405          502484          285245        -53315.6         766.686         479.281         67.3152     3.15068e+06     2.83369e+06         -323786      0.00443131         5.19751
         2.32782          501954          284925        -53384.4         765.333         479.279         67.3049      3.1484e+06     2.82478e+06         -315356      0.00994173         5.20434
          2.3416          501458          284616        -53464.8         763.957          479.12         67.3265     3.14678e+06     2.81595e+06         -306231      0.00722934         5.20233
         2.35537          501012          284333        -53560.1         762.571           478.8         67.3778     3.14601e+06     2.80697e+06         -296306      0.00529885         5.18966
         2.36915          500634          284083        -53671.2         761.195         478.316         67.4498     3.14647e+06     2.79811e+06         -285612      0.00294991          5.1094
         2.38292          500324          283872        -53794.4         759.853         477.668         67.5319     3.14839e+06     2.78893e+06         -274229      0.00615741         4.96389
         2.39669          500086          283704        -53930.7         758.555          476.85         67.6163     3.15162e+06     2.77974e+06         -262144      0.00884384          4.8883
         2.41047          499924          283576          -54075         757.329         475.881         67.6912     3.15614e+06     2.77028e+06         -249685      0.00832533         4.87216
         2.42424          499844          283495        -54229.9         756.184         474.768         67.7503     3.16189e+06     2.76097e+06         -237199      0.00677293          4.8698
         2.43802          499837          283455          -54389          755.13         473.523         67.7907     3.16879e+06     2.75146e+06         -224912       0.0120247         4.86383
         2.45179          499902          283459        -54549.5         754.178         472.164         67.8135     3.17689e+06     2.74184e+06         -213011      0.00793197         4.86047
         2.46556          500048          283510        -54709.9         753.328         470.705         67.8178     3.18581e+06     2.73242e+06         -202021       0.0130859         4.85681
         2.47934          500285          283610        -54868.4          752.59         469.166         67.8003     3.19573e+06     2.72389e+06         -191851      0.00920193         4.85306
         2.49311          500594          283747        -55023.2         751.971         467.562         67.7559     3.20642e+06     2.71616e+06         -181716       0.0074423         4.85075
         2.50689          500950          283910        -55177.5         751.474         465.906          67.678     3.21797e+06     2.70885e+06         -170786      0.00683927         4.97519
         2.52066          501337          284097          -55338         751.099         464.209         67.5568      3.2302e+06     2.70122e+06         -159090      0.00949262         4.97677
         2.53444          501745          284308        -55490.4         750.846         462.479         67.3862     3.24342e+06      2.6931e+06         -146617      0.00649821         4.94366
         2.54821          502174          284534          -55639         750.705         460.722         67.1597     3.25737e+06     2.68445e+06         -133692       0.0115101         4.94048
         2.56198          502629          284777        -55786.3         750.671         458.943         66.8702     3.27161e+06     2.67563e+06         -120827        0.010853          4.9891
         2.57576          503094          285031        -55921.7         750.733         457.149         66.5171     3.28603e+06     2.66672e+06         -108005       0.0172043         5.16308
         2.58953          503562          285293        -56047.3         750.879         455.342         66.1023     3.30055e+06     2.65779e+06        -95382.5       0.0196741         5.19392
         2.60331          504035          285567        -56162.1         751.095         453.527         65.6312     3.31516e+06     2.64877e+06        -83210.4       0.0177748         5.24699
         2.61708          504522          285839        -56263.9         751.371         451.703         65.1125      3.3296e+06     2.63979e+06        -71429.1        0.020158         5.24947
         2.63085          505015          286103        -56353.3         751.696         449.874         64.5564     3.34383e+06      2.6309e+06        -59957.6       0.0113681         5.25173
         2.64463          505506          286373          -56429         752.062         448.037         63.9743     3.35789e+06      2.6221e+06        -48702.9       0.0117967         5.26084
          2.6584          505970          286640        -56495.6         752.454         446.194          63.375     3.37161e+06     2.61332e+06        -37971.1       0.0126846         5.31105
         2.67218          506413          286880        -56542.2         752.859         444.339         62.7688     3.38443e+06      2.6043e+06        -27565.4      0.00962021         5.34053
         2.68595          506835          287091        -56575.8         753.262         442.469         62.1665     3.39633e+06     2.59528e+06        -17361.4       0.0162155          5.3648
         2.69972          507216          287275        -56601.3         753.646         440.589         61.5727     3.40711e+06     2.58716e+06        -7750.14       0.0099441         5.38612
          2.7135          507560          287409        -56617.5         754.001         438.699         60.9949     3.41577e+06        2.58e+06         1269.19      0.00957739         5.40588
         2.72727          507874          287515        -56631.2         754.303         436.799         60.4386     3.42293e+06     2.57413e+06         9658.54      0.00795493         5.42238
         2.74105          508148          287579        -56639.8         754.547         434.901         59.9036       3.428e+06     2.57028e+06         17399.3       0.0138032         5.43848
         2.75482          508374          287582        -56645.8          754.72         433.006         59.3952     3.43038e+06     2.56869e+06         24530.4      0.00628128         5.45342
          2.7686          508516          287517        -56645.5         754.807         431.127         58.9163     3.42969e+06     2.56987e+06         30817.7        0.012119         5.46351
         2.78237          508597          287396        -56642.1         754.794         429.273         58.4713     3.42619e+06     2.57308e+06           36557       0.0118061         5.47429
         2.79614          508597          287211        -56635.6         754.667         427.464         58.0637     3.41966e+06     2.57903e+06         41811.7       0.0114201         5.48055
         2.80992          508510          286966        -56625.2         754.411         425.726         57.6966      3.4101e+06     2.58796e+06         46979.8       0.0145016         5.48256
         2.82369          508309          286632        -56614.2         754.009         424.084         57.3745      3.3962e+06     2.60119e+06         51954.8       0.0160233         5.49666
         2.83747          507986          286225        -56600.1         753.446          422.57         57.1019     3.37835e+06     2.61949e+06         56633.4       0.0119064         5.49668
         2.85124          507577          285768        -56583.8         752.706         421.217         56.8813     3.35794e+06     2.64147e+06         61456.7       0.0164994         5.49539
         2.86501          507082          285275        -56572.1         751.778         420.072         56.7132     3.33557e+06     2.66667e+06         66804.4       0.0111972          5.5294
         2.87879          506540          284802        -56569.5         750.661         419.189         56.5969     3.31375e+06     2.69293e+06         72711.3       0.0117549         5.53503
         2.89256          505974          284384        -56572.1         749.352         418.632         56.5369     3.29437e+06     2.71899e+06           79120       0.0050751         5.54943
         2.90634          505445          284072        -56579.6         747.857         418.468         56.5392     3.28017e+06     2.74155e+06         85952.3       0.0107761         5.56337
         2.92011          504986          283914        -56592.6         746.192         418.764         56.6115     3.27317e+06     2.75895e+06         92948.4      0.00366932         5.57121
         2.93388          504640          283939        -56608.3         744.379         419.576         56.7633     3.27472e+06     2.76937e+06         99648.2      0.00548914         5.57835
         2.94766          504450          284170          -56623         742.451         420.934         57.0047     3.28594e+06     2.77136e+06          105421       0.0158531          5.5887
         2.96143          504431          284606          -56631         740.442         422.825         57.3457     3.30617e+06     2.76497e+06          109645      0.00963237         5.59572
         2.97521          504588          285226        -56631.1         738.389         425.208         57.7967     3.33426e+06     2.75057e+06          111993      0.00611368         5.59316
         2.98898          504909          285991        -56631.4         736.337         428.004         58.3649     3.36843e+06     2.72931e+06          112186      0.00836006          5.5707
         3.00275          505390          286891        -56633.3         734.328          431.11         59.0539     3.40734e+06     2.70198e+06          109577       0.0122384         5.56823
         3.01653          506001          287876          -56620         732.406         434.412         59.8616     3.44827e+06     2.67072e+06          104144       0.0114183         5.55173
          3.0303          506707          288905        -56602.3         730.615         437.795          60.777     3.48981e+06     2.63759e+06         96002.6      0.00683173         5.53322
         3.04408          507494          289958        -56572.4         728.995         441.156         61.7827     3.53067e+06     2.60416e+06         85526.3       0.0103616         5.52311
         3.05785          508327          290994        -56543.8         727.569         444.407         62.8574     3.56972e+06     2.57185e+06         72855.3      0.00901281         5.48702
         3.07163          509189          292009        -56510.1         726.355         447.481         63.9805     3.60592e+06     2.54186e+06         58053.6       0.0098975         5.51439
