            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
         191.419          525011          303044        -53070.3         693.829         315.936         56.7413      3.0066e+06      1.6386e+06          429274       0.0136781          5.7923
         191.433          526054          303848        -53105.9         694.862          317.01         57.6416     3.03224e+06     1.62284e+06          423372       0.0180798         5.78402
         191.446          527119          304638        -53158.6         695.937         318.025         58.5142     3.05694e+06     1.60844e+06          417769       0.0085489         5.77589
          191.46          528199          305420        -53220.5         697.053         318.967         59.3484     3.08131e+06     1.59548e+06          412359       0.0130524         5.77456
         191.474          529293          306196        -53284.1          698.21         319.828         60.1379     3.10558e+06     1.58384e+06          406775       0.0219059         5.77056
         191.488          530394          306964        -53357.3         699.404         320.607         60.8822     3.12932e+06     1.57331e+06          400930       0.0206849         5.76357
         191.501          531491          307720        -53438.8         700.632         321.312         61.5825     3.15238e+06     1.56394e+06          394619        0.014257         5.75055
         191.515          532580          308459        -53518.6         701.889         321.946         62.2385     3.17478e+06     1.55567e+06          388108       0.0163367         5.73132
         191.529          533653          309178        -53598.6          703.17         322.517          62.849      3.1966e+06      1.5486e+06          381520       0.0198274         5.71524
         191.543          534707          309875        -53683.4         704.466         323.031         63.4112     3.21764e+06     1.54251e+06          374833        0.016597         5.73414
         191.556          535736          310541        -53773.9         705.768         323.493         63.9223     3.23771e+06     1.53721e+06          368087      0.00628204         5.75023
          191.57          536727          311182        -53870.6          707.07         323.904         64.3808      3.2571e+06      1.5324e+06          361293      0.00776992         5.76299
         191.584          537686          311797        -53969.9         708.364         324.269         64.7854     3.27564e+06     1.52808e+06          354416       0.0175634         5.77372
         191.598          538600          312384          -54080         709.633         324.586         65.1327     3.29313e+06      1.5242e+06          347564       0.0173726         5.79503
         191.612          539478          312936        -54182.2         710.875         324.858         65.4221     3.31006e+06      1.5207e+06          340582      0.00978166          5.8146
         191.625          540307          313454        -54291.6         712.082         325.089         65.6499      3.3261e+06     1.51725e+06          333801       0.0132353         5.82961
         191.639          541089          313929        -54410.4         713.245         325.276         65.8097     3.34149e+06     1.51362e+06          327286       0.0178943         5.83842
         191.653          541831          314385        -54529.6         714.354         325.421         65.8966     3.35653e+06     1.51005e+06          321036        0.013059          5.8418
         191.667          542534          314821        -54654.4         715.406         325.523         65.9008     3.37076e+06     1.50621e+06          315057      0.00737114         5.84048
          191.68          543206          315245        -54778.7           716.4         325.586         65.8212     3.38422e+06     1.50216e+06          309017       0.0116198         5.82413
         191.694          543846          315650        -54900.1         717.339         325.615         65.6558     3.39767e+06     1.49761e+06          303162       0.0133717         5.83564
         191.708          544465          316013        -55027.2         718.222         325.613         65.4053     3.41173e+06     1.49267e+06          297063       0.0153571         5.83636
         191.722          545028          316393        -55151.7         719.052         325.589         65.0723     3.42499e+06     1.48641e+06          290547       0.0197316         5.82666
         191.736          545606          316763        -55275.6         719.835         325.554         64.6694     3.43818e+06     1.48058e+06          283651        0.020496         5.81014
         191.749          546162          317110        -55404.2         720.579         325.508          64.207     3.45195e+06     1.47379e+06          276152       0.0171476         5.78152
         191.763          546682          317488          -55517         721.283         325.455         63.6895     3.46501e+06     1.46598e+06          267615      0.00862503         5.82015
         191.777          547204          317843        -55627.1         721.957         325.397         63.1239     3.47837e+06     1.45847e+06          257817       0.0118416         5.95028
         191.791          547708          318182        -55734.6         722.608         325.328         62.5172     3.49147e+06     1.45035e+06          246380       0.0118516          5.9336
         191.804          548195          318539        -55827.2         723.242         325.252         61.8785     3.50383e+06     1.44213e+06          232664        0.014064         5.90967
         191.818          548669          318883        -55900.2         723.863         325.163         61.2139     3.51587e+06      1.4339e+06          216312       0.0164503         5.88776
         191.832          549133          319209        -55960.1         724.481         325.055          60.528      3.5275e+06      1.4261e+06          197093       0.0178346         5.86306
         191.846          549581          319538        -55995.5         725.098         324.925         59.8246      3.5381e+06     1.41854e+06          174770       0.0166906         5.85711
          191.86          550017          319866        -56008.1         725.717         324.768         59.1055     3.54781e+06     1.41159e+06          149072       0.0161743         5.90044
         191.873          550429          320174        -55995.4         726.339         324.578         58.3752     3.55672e+06     1.40538e+06          120144       0.0165967         5.92604
         191.887          550819          320460        -55958.7         726.967         324.349         57.6321     3.56455e+06     1.40012e+06         88243.7       0.0178398         5.91973
         191.901          551177          320719        -55901.7         727.599         324.076         56.8737       3.571e+06     1.39593e+06           53667       0.0132828         5.96041
         191.915          551503          320956          -55822         728.235         323.757         56.0983     3.57578e+06      1.3931e+06         16838.6        0.013363         5.95664
         191.928          551784          321151        -55719.8         728.871         323.382         55.2993      3.5788e+06     1.39179e+06        -21851.5       0.0117181         5.95308
         191.942          552019          321301        -55600.9         729.502         322.946         54.4688      3.5798e+06     1.39208e+06        -61949.2      0.00695126         5.94615
         191.956          552204          321402        -55462.8         730.123          322.44         53.6013     3.57866e+06     1.39398e+06         -103442       0.0116264         5.93273
          191.97          552346          321457        -55306.8         730.732         321.861         52.6949     3.57532e+06      1.3975e+06         -146394      0.00658312          5.9133
         191.983          552440          321469        -55132.2         731.324         321.206         51.7497     3.56983e+06     1.40267e+06         -190336       0.0125831         5.89986
         191.997          552474          321421        -54944.3         731.893         320.468         50.7716     3.56171e+06     1.40969e+06         -233994       0.0141603         5.89237
         192.011          552422          321301        -54740.9         732.428         319.643         49.7671      3.5509e+06     1.41888e+06         -276199      0.00940518         5.88145
         192.025          552278          321096        -54530.7         732.921         318.729         48.7437     3.53712e+06     1.43012e+06         -316079       0.0165784         5.86535
         192.039          552042          320805          -54316         733.354         317.723         47.7058     3.52022e+06     1.44353e+06         -353020      0.00792161         5.84545
         192.052          551704          320427        -54103.7         733.713         316.629         46.6548     3.49999e+06     1.45915e+06         -386302       0.0105534          5.8205
         192.066          551274          319959        -53897.5          733.98         315.453         45.5822     3.47628e+06     1.47704e+06         -415633      0.00840896         5.79481
          192.08          550774          319425        -53701.5         734.142         314.206         44.4794     3.44936e+06     1.49733e+06         -441620      0.00721065         5.77393
         192.094          550236          318839        -53511.4         734.195         312.903         43.3423     3.41926e+06     1.52062e+06         -465544       0.0150981         5.74879
         192.107          549679          318216          -53328         734.141          311.56         42.1704     3.38613e+06      1.5475e+06         -488397      0.00449837         5.80873
         192.121          549144          317580        -53149.9         733.991         310.197         40.9675     3.35051e+06     1.57843e+06         -510326       0.0142493          5.7523
         192.135          548662          316946        -52985.6         733.765         308.838         39.7356     3.31356e+06     1.61277e+06         -530304       0.0105542         5.69427
         192.149          548273          316348        -52844.1         733.484         307.511         38.4746     3.27706e+06      1.6499e+06         -546643       0.0111805         5.59972
         192.163          548004          315804        -52732.6         733.179         306.246          37.186     3.24149e+06     1.68973e+06         -558502       0.0134667         5.56223
         192.176          547854          315318        -52654.7         732.876         305.065         35.8776      3.2072e+06     1.73287e+06         -565720       0.0140337         5.44828
          192.19          547816          314883        -52606.3         732.596         303.986         34.5597     3.17387e+06     1.77977e+06         -568096       0.0128077          5.5038
         192.204          547878          314485        -52586.1         732.354         303.022         33.2386     3.14135e+06     1.83028e+06         -565377      0.00555538         5.55385
         192.218          548015          314110        -52598.5         732.158         302.179         31.9156     3.10984e+06     1.88334e+06         -557038       0.0107677         5.58556
         192.231          548200          313749        -52640.2         732.006         301.463          30.588     3.07949e+06     1.93753e+06         -543707       0.0162299         5.61035
         192.245          548401          313406        -52705.8         731.884         300.873         29.2525     3.05076e+06     1.99099e+06         -526452      0.00737568         5.63671
         192.259          548574          313071        -52793.5         731.771         300.411         27.9024     3.02409e+06     2.04166e+06         -507052       0.0172534         5.68475
         192.273          548685          312717        -52887.3         731.642         300.071         26.5297     2.99946e+06     2.08738e+06         -487387       0.0174627         5.72631
         192.287          548691          312324        -52975.4         731.463         299.845         25.1304      2.9768e+06     2.12613e+06         -469354       0.0170114         5.76079
           192.3          548545          311906        -53046.7           731.2         299.721         23.7035     2.95667e+06     2.15646e+06         -455055       0.0186204         5.78833
         192.314          548199          311440          -53087         730.811         299.691         22.2466     2.93847e+06     2.17765e+06         -446291       0.0177132         5.81398
         192.328          547673          310911        -53083.8          730.27         299.731         20.7636      2.9216e+06     2.18912e+06         -443373      0.00592265         5.83319
         192.342          546964          310337        -53038.5          729.55         299.824         19.2608     2.90552e+06     2.19327e+06         -446161       0.0183258         5.85099
         192.355          546132          309732        -52957.7          728.65          299.95         17.7452     2.88955e+06     2.19241e+06         -452826      0.00993443         5.86522
         192.369          545222          309095        -52848.3         727.582         300.091         16.2198     2.87276e+06      2.1898e+06         -461020       0.0127006         5.87585
         192.383          544285          308447          -52727         726.372         300.229         14.6858     2.85504e+06     2.18776e+06         -468700       0.0187012         5.88941
         192.397          543330          307783        -52598.8         725.043         300.351         13.1441     2.83633e+06     2.18741e+06         -475122       0.0137014         5.90964
          192.41          542347          307097        -52463.7         723.617         300.459         11.5986      2.8166e+06     2.18868e+06         -480431      0.00934418          5.9369
         192.424          541337          306391        -52322.9         722.109         300.551         10.0514     2.79617e+06     2.19103e+06         -484942       0.0151669         5.95177
         192.438          540290          305655        -52172.4         720.527         300.635         8.50688     2.77457e+06     2.19504e+06         -488663         0.01668         5.94127
         192.452          539224          304896        -52013.5         718.875         300.716          6.9741     2.75204e+06     2.20057e+06         -490858      0.00851268         5.97477
         192.466          538153          304136        -51859.7          717.16         300.811          5.4641     2.72877e+06     2.20807e+06         -491099      0.00892835         5.98143
         192.479          537083          303376        -51713.1         715.383         300.937         3.98827      2.7048e+06     2.21765e+06         -489027      0.00735855         5.98826
         192.493          536026          302624        -51576.5         713.543         301.114         2.55677      2.6806e+06     2.22892e+06         -484506       0.0141592         5.99371
         192.507          534982          301891        -51450.8         711.646          301.37         1.17407     2.65631e+06     2.24214e+06         -477419         0.01237         5.99238
         192.521          533996          301211        -51347.8          709.69          301.74       -0.157759     2.63356e+06     2.25559e+06         -467803       0.0154528         5.97148
         192.534          533039          300572        -51260.5         707.674         302.255        -1.43298     2.61188e+06     2.27002e+06         -455698       0.0134409         5.97433
         192.548          532155          300011        -51197.4         705.601          302.95        -2.64315     2.59296e+06     2.28333e+06         -441309      0.00809868         5.99325
         192.562          531342          299531        -51158.8         703.475         303.853         -3.7826     2.57689e+06     2.29512e+06         -424964      0.00833954         6.02509
         192.576          530626          299155        -51145.6         701.309          304.99        -4.84546      2.5645e+06     2.30406e+06         -407022       0.0124036         6.03331
          192.59          529991          298870        -51153.5         699.116         306.372        -5.82198     2.55557e+06     2.31039e+06         -387790      0.00785799          6.0327
         192.603          529453          298686        -51176.2         696.917             308        -6.70559     2.55031e+06     2.31333e+06         -367619      0.00352627         6.03749
         192.617          528999          298587        -51226.6         694.734         309.864        -7.49025      2.5486e+06     2.31286e+06         -346944      0.00930018         6.04378
         192.631          528624          298572          -51285         692.591          311.94        -8.17027     2.54995e+06     2.30927e+06         -325863       0.0113366         6.04621
         192.645          528328          298625        -51360.3         690.513         314.195        -8.74284     2.55406e+06     2.30212e+06         -304727        0.008472          6.0455
         192.658          528107          298748        -51440.7         688.524         316.593        -9.20555     2.56069e+06     2.29179e+06         -283715      0.00817413          6.0418
         192.672          527930          298899        -51533.7         686.639         319.089         -9.5601     2.56902e+06     2.27906e+06         -262872      0.00662793         6.04611
         192.686          527799          299100        -51630.8         684.872         321.643         -9.8065     2.57902e+06     2.26406e+06         -242384      0.00885632         6.04592
           192.7          527686          299313        -51730.7         683.232         324.217        -9.95011     2.59001e+06     2.24741e+06         -222251        0.012544         6.04202
         192.713          527583          299533        -51830.9         681.719         326.778        -9.99481     2.60161e+06     2.22949e+06         -202478       0.0111758         6.03463
         192.727          527490          299763        -51931.7         680.332         329.298        -9.94515     2.61371e+06     2.21055e+06         -183164      0.00807759         6.03475
         192.741          527394          299993        -52028.2         679.069         331.755         -9.8043     2.62593e+06      2.1909e+06         -164303      0.00212556         6.03636
         192.755          527298          300217        -52121.7         677.926         334.129        -9.57667     2.63839e+06     2.17058e+06         -145864       0.0112197         6.03325
         192.769          527203          300437        -52212.9         676.901         336.406        -9.26539     2.65088e+06     2.14994e+06         -128007       0.0142222         6.02765
         192.782          527114          300654        -52299.1         675.984          338.58        -8.87389     2.66356e+06     2.12889e+06         -110903      0.00884368         6.01915
         192.796          527026          300869        -52382.5         675.165         340.646        -8.40409     2.67647e+06     2.10741e+06        -94800.7       0.0120557          6.0061
          192.81          526956          301092        -52463.3         674.443         342.608        -7.86151     2.68977e+06     2.08541e+06        -79863.4        0.011654         6.00767
         192.824          526901          301318        -52540.9         673.814         344.469        -7.25201      2.7034e+06      2.0631e+06          -66242       0.0124736         6.01126
         192.837          526868          301560        -52615.7         673.273         346.235        -6.58418     2.71733e+06     2.04044e+06        -54167.6       0.0120394         6.01018
         192.851          526853          301813        -52688.4         672.807         347.913        -5.86717      2.7315e+06     2.01766e+06        -43760.9       0.0104725         6.00433
         192.865          526868          302074        -52754.6         672.412         349.503        -5.11285     2.74574e+06     1.99501e+06        -34992.6       0.0201712         5.99427
         192.879          526908          302348        -52818.4         672.089          351.01        -4.33468     2.75988e+06     1.97275e+06        -27710.4       0.0123585          5.9804
         192.893          526975          302632        -52873.1         671.827         352.434        -3.54285     2.77399e+06     1.95114e+06        -22002.5       0.0135673         5.96177
         192.906          527069          302929        -52925.5         671.625         353.783        -2.74467     2.78811e+06     1.92999e+06        -18034.2       0.0139077         5.93999
          192.92          527187          303242        -52972.5         671.481         355.066        -1.94496     2.80236e+06     1.90943e+06        -15895.1      0.00675158         5.94148
         192.934          527337          303577        -53008.8          671.38         356.294        -1.14405     2.81658e+06     1.88956e+06        -15373.5      0.00987092         5.94415
         192.948          527521          303932        -53031.3         671.313         357.486       -0.342307     2.83082e+06     1.87043e+06        -16420.9       0.0114837         5.94415
         192.961          527738          304299        -53039.2         671.275         358.661        0.458061     2.84513e+06     1.85218e+06        -19058.9       0.0104527         5.93615
         192.975          527991          304679        -53034.6         671.265         359.836         1.25433     2.85963e+06     1.83481e+06        -23304.2      0.00915992         5.92745
         192.989          528285          305069        -53031.9         671.277         361.014          2.0412     2.87412e+06      1.8181e+06        -29140.7       0.0128767         5.91483
         193.003          528611          305471          -53014         671.323         362.204         2.81464     2.88858e+06     1.80261e+06        -36421.3      0.00917202         5.88842
         193.017          528971          305872          -53002         671.402         363.392         3.56161     2.90204e+06     1.78818e+06          -44742       0.0172222          5.8279
          193.03          529359          306279          -52975         671.517         364.565          4.2746     2.91496e+06     1.77569e+06        -53774.9       0.0166666         5.81117
         193.044          529776          306668        -52946.6         671.676          365.71          4.9475      2.9269e+06      1.7651e+06        -63273.4       0.0201689         5.81266
         193.058          530210          307030        -52923.7         671.881         366.811         5.57548     2.93772e+06     1.75643e+06          -72924       0.0145489         5.81179
         193.072          530654          307383        -52890.2         672.132         367.859         6.16094     2.94775e+06     1.74989e+06        -82549.8       0.0181417         5.80665
         193.085          531113          307728          -52858         672.432         368.848         6.70604     2.95659e+06     1.74511e+06        -92018.6       0.0143215         5.77313
         193.099          531590          308056        -52831.1         672.779         369.772         7.21327     2.96426e+06     1.74218e+06         -100918       0.0157722         5.72521
         193.113          532091          308372        -52805.6         673.173          370.63         7.68951     2.97134e+06     1.74126e+06         -109103       0.0183834         5.71919
         193.127          532623          308689        -52776.3         673.616         371.424         8.14443     2.97811e+06     1.74242e+06         -116727       0.0147971         5.70591
          193.14          533192          309008          -52753         674.109         372.149          8.5844     2.98409e+06     1.74563e+06         -123534       0.0135195         5.69496
         193.154          533798          309328        -52739.2         674.653         372.802         9.01677     2.98941e+06     1.75093e+06         -129435       0.0169179          5.6789
         193.168          534437          309638        -52724.6          675.25         373.375         9.45022     2.99439e+06     1.75818e+06         -133889       0.0174449         5.65256
         193.182          535104          309940        -52715.1         675.901         373.858         9.89353     2.99917e+06     1.76705e+06         -136789       0.0153348         5.60634
         193.196          535797          310243        -52713.7         676.607         374.244         10.3551     3.00393e+06     1.77721e+06         -138053       0.0176012         5.57499
         193.209          536523          310539        -52720.6         677.374         374.525         10.8416     3.00839e+06     1.78878e+06         -137657       0.0127141         5.55078
         193.223          537279          310839        -52739.8         678.206          374.69         11.3589     3.01292e+06     1.80186e+06         -135653        0.017982         5.53273
         193.237          538074          311143        -52763.9         679.113         374.725         11.9107     3.01744e+06      1.8167e+06         -132000       0.0159278         5.58032
         193.251          538899          311444        -52806.8         680.119         374.616          12.494     3.02212e+06     1.83273e+06         -126732       0.0168225          5.6266
         193.264          539744          311740        -52850.5         681.222         374.347         13.1073     3.02773e+06      1.8491e+06         -119964       0.0141218         5.66725
         193.278          540587          312025        -52910.7         682.422           373.9         13.7399     3.03423e+06      1.8647e+06         -111622      0.00891624             5.7
         193.292          541408          312293        -52990.8         683.719         373.265         14.3753     3.04194e+06     1.87845e+06         -101833        0.010428         5.73407
         193.306          542206          312565        -53077.2         685.108         372.444         15.0038     3.05123e+06     1.88999e+06        -90857.7       0.0140817         5.76272
          193.32          542969          312836        -53177.2         686.573         371.452         15.6144     3.06161e+06     1.89879e+06        -78932.6       0.0113902         5.78749
         193.333          543697          313105        -53287.4         688.095         370.311         16.1952       3.073e+06      1.9048e+06        -66624.9      0.00632845         5.80823
         193.347          544384          313375        -53398.4         689.654         369.047         16.7398     3.08565e+06     1.90779e+06        -53969.7      0.00697539         5.79247
         193.361          545047          313614        -53524.6         691.233         367.695         17.2466     3.10022e+06     1.90818e+06        -41618.7        0.010962         5.80211
         193.375          545649          313901        -53654.2         692.806         366.285         17.7127      3.1145e+06     1.90528e+06        -29876.6       0.0158085         5.82237
         193.388          546266          314180        -53793.5         694.356         364.844         18.1471     3.12985e+06     1.90122e+06        -18768.2       0.0157944         5.83454
         193.402          546849          314456        -53940.8         695.876         363.387         18.5566     3.14659e+06     1.89451e+06        -8361.99       0.0164745         5.84308
         193.416          547400          314780        -54080.8         697.355         361.939         18.9404     3.16328e+06     1.88544e+06         1221.92       0.0149506         5.85113
          193.43          547955          315090          -54230         698.785         360.511         19.3005     3.18132e+06     1.87532e+06         10186.9       0.0134094         5.86132
         193.444          548496          315399        -54389.6         700.169         359.111         19.6347     3.20009e+06     1.86328e+06         18533.8       0.0118915          5.8738
         193.457          549025          315736        -54552.3         701.506         357.749         19.9444     3.21939e+06     1.84951e+06         26142.8       0.0105703         5.88552
         193.471          549554          316090        -54712.6         702.795          356.43         20.2255     3.23946e+06     1.83441e+06           32933      0.00987382         5.89496
         193.485          550084          316441        -54881.4         704.043         355.159         20.4758     3.26044e+06     1.81817e+06         38817.5       0.0102414         5.90504
         193.499          550611          316814        -55050.4          705.25         353.935          20.693     3.28167e+06     1.80063e+06         43419.4       0.0114362         5.91659
         193.512          551143          317211        -55214.8         706.418         352.761         20.8788     3.30324e+06     1.78222e+06         46299.7      0.00566895         5.93524
         193.526          551665          317615        -55368.1         707.552         351.636         21.0364     3.32503e+06     1.76324e+06         47267.6       0.0145418           5.952
          193.54          552176          318019          -55512         708.656          350.56         21.1693      3.3467e+06     1.74409e+06           46074       0.0161361         5.96571
         193.554          552665          318415        -55644.9          709.73         349.527         21.2849      3.3676e+06     1.72504e+06         42307.3       0.0135911          5.9763
         193.567          553122          318803        -55754.9          710.77         348.534         21.3913     3.38711e+06     1.70684e+06         35611.9       0.0108608         5.98458
         193.581          553528          319163        -55838.4         711.777         347.575         21.4969     3.40461e+06     1.69016e+06         25646.3       0.0125683         5.98509
         193.595          553869          319479        -55892.1         712.742         346.639         21.6068     3.41947e+06      1.6755e+06         12373.9       0.0224188         5.97852
         193.609          554122          319733        -55912.8         713.653          345.72         21.7226     3.43071e+06     1.66352e+06        -3834.25       0.0235271         5.87812
         193.623          554276          319914        -55898.7         714.492         344.809         21.8461     3.43776e+06     1.65475e+06        -22379.6       0.0237988         5.84529
         193.636          554323          320013        -55851.8         715.245         343.897         21.9749     3.44022e+06     1.64963e+06          -42460       0.0241506         5.73148
          193.65          554263          320019        -55776.5         715.893         342.978         22.0998     3.43762e+06     1.64877e+06        -62970.4       0.0210178         5.68326
         193.664          554100          319931          -55678         716.421         342.049         22.2064     3.43004e+06      1.6526e+06        -82985.1       0.0208039         5.63234
         193.678          553846          319756        -55564.9         716.818         341.113         22.2788     3.41776e+06     1.66084e+06         -101435       0.0208881         5.50715
         193.691          553508          319499        -55442.1         717.075         340.175         22.2982     3.40163e+06     1.67262e+06         -117252       0.0175152         5.45828
         193.705          553087          319172        -55320.2         717.175         339.251         22.2431     3.38281e+06     1.68624e+06         -129734       0.0157839         5.44597
         193.719          552580          318780        -55199.9         717.108         338.355         22.0956     3.36253e+06     1.69952e+06         -139795      0.00781371          5.4371
         193.733          551991          318348        -55077.9         716.869         337.505         21.8439     3.34193e+06     1.71051e+06         -149783       0.0127661          5.4307
         193.747          551316          317889        -54943.8         716.463         336.716         21.4815     3.32182e+06     1.71766e+06         -162344      0.00912542         5.44658
          193.76          550542          317398        -54795.5          715.89         335.991         21.0075      3.3028e+06     1.71953e+06         -178389       0.0227782         5.46199
         193.774          549648          316876        -54626.6         715.156         335.323          20.426     3.28519e+06     1.71541e+06         -197771       0.0180637         5.47303
         193.788          548622          316306        -54440.8         714.266         334.699         19.7448     3.26894e+06     1.70496e+06         -219832       0.0179444         5.47651
         193.802          547477          315694        -54241.3         713.227         334.102          18.972      3.2541e+06     1.68923e+06         -243437       0.0108206         5.47279
         193.815          546232          315039        -54037.3         712.049         333.513         18.1125     3.23987e+06     1.66981e+06         -267539       0.0164401         5.45803
         193.829          544939          314356          -53835          710.75          332.91         17.1688     3.22574e+06     1.64934e+06         -291022       0.0122178         5.45377
         193.843          543661          313665        -53646.2         709.361         332.275         16.1402     3.21116e+06     1.63051e+06         -313197       0.0105613         5.47628
         193.857          542478          312992        -53476.3         707.928         331.599         15.0281     3.19569e+06     1.61595e+06         -333896      0.00810112         5.49258
         193.871          541446          312354        -53330.3         706.493         330.886         13.8363     3.17921e+06     1.60747e+06         -352380      0.00923767         5.48886
         193.884          540594          311756        -53217.5         705.105         330.151         12.5736     3.16159e+06     1.60658e+06         -367779      0.00916187         5.46779
         193.898          539943          311221        -53141.4         703.801         329.417         11.2523     3.14269e+06       1.614e+06         -378842       0.0102211         5.45162
         193.912          539495          310748        -53108.5         702.613          328.71         9.88639     3.12268e+06     1.63031e+06         -384090      0.00891957         5.52689
         193.926          539270          310326        -53126.6         701.567         328.065         8.49391     3.10122e+06      1.6557e+06         -382404       0.0107354         5.52391
         193.939          539271          309951        -53197.9         700.677         327.512         7.09374     3.07846e+06     1.68978e+06         -372965       0.0109101         5.59491
         193.953          539460          309640        -53325.5         699.946         327.083         5.70687     3.05519e+06     1.73147e+06         -356021      0.00957287         5.63397
         193.967          539772          309372        -53496.3         699.361         326.803         4.35501     3.03146e+06     1.77903e+06         -332815      0.00702938         5.66696
         193.981          540162          309109        -53690.2           698.9         326.688         3.06531     3.00732e+06     1.82891e+06         -304917      0.00806906         5.69077
         193.994          540512          308836        -53890.5         698.518         326.751         1.86536     2.98319e+06     1.87876e+06         -275065       0.0108211         5.71162
         194.008          540755          308522        -54072.7         698.167         326.997        0.789604     2.95931e+06     1.92503e+06         -245938      0.00957977         5.73046
         194.022          540790          308131          -54212         697.782          327.42       -0.132035     2.93547e+06     1.96465e+06         -220737      0.00490212         5.74801
         194.036          540557          307651        -54295.5         697.294             328       -0.875066     2.91182e+06     1.99518e+06         -202493      0.00865826         5.77373
          194.05          539999          307060        -54304.2         696.637         328.707        -1.42259     2.88822e+06     2.01523e+06         -193706      0.00797598          5.7995
         194.063          539101          306347          -54232         695.749         329.506        -1.77272     2.86404e+06       2.025e+06         -195630      0.00912412         5.80814
         194.077          537896          305522        -54084.3         694.586         330.359        -1.94419     2.83919e+06     2.02605e+06         -207652      0.00606772         5.82625
         194.091          536443          304594        -53871.2         693.123         331.218        -1.97567      2.8129e+06     2.02225e+06         -227326      0.00625751         5.84038
         194.105          534847          303599        -53621.1         691.368         332.044        -1.92011     2.78541e+06     2.01685e+06         -250725      0.00979839           5.852
         194.118          533205          302584        -53363.5         689.352         332.815         -1.8425      2.7568e+06     2.01351e+06         -274292       0.0167648         5.86188
         194.132          531585          301570        -53117.2          687.12         333.519        -1.80412     2.72702e+06     2.01478e+06         -294902       0.0138244         5.86694
         194.146          530039          300584          -52896         684.728         334.163        -1.85511     2.69658e+06     2.02149e+06         -310647       0.0143121         5.86742
          194.16          528573          299637        -52699.8         682.231          334.78         -2.0299     2.66573e+06     2.03392e+06         -321027       0.0094722         5.86316
         194.174          527228          298762        -52532.2         679.671         335.416        -2.33582     2.63612e+06     2.04973e+06         -326163       0.0115179         5.85316
         194.187          525969          297952        -52384.5         677.078         336.132        -2.75578     2.60748e+06     2.06865e+06         -326785       0.0131808         5.83674
         194.201          524830          297241        -52263.2         674.474         336.988        -3.26023     2.58174e+06     2.08771e+06         -323729       0.0141647         5.81787
         194.215          523801          296633        -52160.1          671.87         338.039        -3.81237     2.55912e+06     2.10582e+06         -317946       0.0110796         5.79666
         194.229          522903          296149        -52080.4         669.275         339.325        -4.37432     2.54072e+06     2.12125e+06         -310033      0.00819668         5.77224
         194.242          522116          295773          -52017         666.704         340.873        -4.91383     2.52643e+06     2.13383e+06         -300676       0.0159929         5.74335
         194.256          521454          295518        -51969.1         664.171         342.689        -5.40848     2.51659e+06     2.14254e+06         -290326       0.0156816         5.71022
          194.27          520909          295371          -51937         661.698         344.763        -5.84522     2.51114e+06     2.14717e+06         -279531       0.0129486         5.68829
         194.284          520471          295322        -51915.2         659.303         347.063        -6.21345     2.50953e+06     2.14811e+06         -268552        0.011019         5.68408
         194.298          520134          295352        -51905.2         657.009         349.554        -6.50896     2.51119e+06      2.1453e+06         -257378      0.00585217         5.66916
         194.311          519902          295470        -51898.2          654.84         352.193        -6.72897     2.51582e+06     2.13919e+06         -246147      0.00607357         5.64753
         194.325          519741          295627        -51899.7         652.819         354.923        -6.87182     2.52222e+06     2.13104e+06         -234715      0.00795007         5.63617
         194.339          519652          295836        -51900.9          650.96         357.697        -6.93686     2.53023e+06     2.12097e+06         -223041       0.0103394         5.62499
         194.353          519619          296070        -51903.8         649.271         360.465        -6.92773      2.5392e+06     2.10972e+06         -211090       0.0122661          5.6504
         194.366          519635          296320          -51908         647.755         363.182        -6.84559     2.54876e+06     2.09777e+06         -198678       0.0134732         5.66859
          194.38          519699          296590        -51912.3         646.416         365.814        -6.69328     2.55868e+06     2.08564e+06         -185713       0.0105219         5.67674
         194.394          519806          296873        -51917.4         645.248         368.333        -6.47389     2.56887e+06     2.07341e+06         -172133       0.0102716         5.67106
         194.408          519957          297161        -51925.1         644.255         370.719        -6.19354     2.57943e+06     2.06105e+06         -158032       0.0131251          5.6918
         194.421          520144          297458        -51932.2         643.433         372.961        -5.85719     2.59019e+06     2.04871e+06         -143680       0.0141253         5.71439
         194.435          520361          297759        -51937.1         642.768         375.046        -5.46611     2.60127e+06     2.03615e+06         -129534       0.0110595         5.75211
         194.449          520600          298057        -51941.8         642.249         376.972        -5.02196     2.61272e+06     2.02325e+06         -116039       0.0109229         5.78794
         194.463          520870          298361        -51943.8         641.875         378.739        -4.52675     2.62474e+06     2.00957e+06         -103684       0.0148735         5.81763
         194.477          521166          298667        -51942.2         641.639         380.351        -3.98213     2.63736e+06     1.99519e+06        -92840.1        0.011896         5.84408
          194.49          521491          298984        -51940.3         641.534         381.818        -3.38711     2.65054e+06     1.98026e+06        -83638.9       0.0119005         5.89537
         194.504          521835          299300        -51934.9         641.553         383.148        -2.74439     2.66389e+06      1.9653e+06        -75870.4       0.0133162         5.88084
         194.518          522204          299613        -51924.2         641.687         384.347        -2.05562     2.67724e+06     1.95075e+06        -69525.5        0.011136         5.89325
         194.532          522587          299922        -51913.6         641.928         385.427        -1.32218     2.69032e+06     1.93695e+06          -64482       0.0111767         5.99632
