a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1260.0,1.0,2454.7152052610354,2178.0,2.8000000000000114,5.699879473534251,2.8635243031697066,0.0033618394227573596
1260.0,2.0,2454.7152052610354,2178.0,3.8000000000000114,5.96652930395674,3.006854930136454,0.004146881416669972
1260.0,3.0,2454.7152052610354,2178.0,4.800000000000011,6.233179134379231,3.1501855571032027,0.004931923410582584
1260.0,4.0,2454.7152052610354,2178.0,5.800000000000011,6.499828964801721,3.2935161840699516,0.005716965404495197
1260.0,5.0,2454.7152052610354,2178.0,6.800000000000011,6.76647879522421,3.436846811036699,0.006502007398407808
1260.0,6.0,2454.7152052610354,2178.0,7.800000000000011,7.0331286256467,3.5801774380034477,0.00728704939232042
1260.0,7.0,2454.7152052610354,2178.0,8.800000000000011,7.180277463566758,3.6593488097736206,0.008393130375994193
1260.0,8.0,2454.7152052610354,2178.0,9.800000000000011,7.276211590414343,3.7110233578881195,0.009636799498137038
1260.0,9.0,2454.7152052610354,2178.0,10.800000000000011,7.372145717261926,3.7626979060026167,0.010880468620279877
1260.0,10.0,2454.7152052610354,2178.0,11.800000000000011,7.468079844109511,3.8143724541171147,0.01212413774242272
1260.0,11.0,2454.7152052610354,2178.0,12.800000000000011,7.564013970957096,3.8660470022316127,0.013367806864565566
1260.0,12.0,2454.7152052610354,2178.0,13.800000000000011,7.65994809780468,3.9177215503461102,0.014611475986708406
1260.0,13.0,2454.7152052610354,2178.0,14.800000000000011,7.725179437382225,3.954336267539133,0.016077998830856043
1260.0,14.0,2454.7152052610354,2178.0,15.800000000000011,7.744356596054714,3.9683612383499445,0.01787880225801087
1260.0,15.0,2454.7152052610354,2178.0,16.80000000000001,7.763533754727201,3.982386209160755,0.019679605685165687
1260.0,16.0,2454.7152052610354,2178.0,17.80000000000001,7.782710913399692,3.9964111799715663,0.021480409112320513
1260.0,17.0,2454.7152052610354,2178.0,18.80000000000001,7.80188807207218,4.010436150782378,0.02328121253947533
1260.0,18.0,2454.7152052610354,2178.0,19.80000000000001,7.821065230744668,4.0244611215931885,0.025082015966630157
1260.0,19.0,2454.7152052610354,2178.0,20.80000000000001,7.837879484797661,4.037841793738665,0.02710691293869125
1260.0,20.0,2454.7152052610354,2178.0,21.80000000000001,7.833427597275193,4.045423777896138,0.031148651814908786
1260.0,21.0,2454.7152052610354,2178.0,22.80000000000001,7.8289757097527275,4.053005762053611,0.03519039069112632
1260.0,22.0,2454.7152052610354,2178.0,23.80000000000001,7.824523822230258,4.060587746211085,0.03923212956734385
1260.0,23.0,2454.7152052610354,2178.0,24.80000000000001,7.820071934707792,4.068169730368558,0.04327386844356138
1260.0,24.0,2454.7152052610354,2178.0,25.80000000000001,7.815620047185324,4.07575171452603,0.04731560731977892
1260.0,25.0,2454.7152052610354,2178.0,26.80000000000001,7.8111681596628575,4.083333698683504,0.051357346195996446
1260.0,26.0,2454.7152052610354,2178.0,27.80000000000001,7.807798384812625,4.0917374214327005,0.05681221795237968
1260.0,27.0,2454.7152052610354,2178.0,28.80000000000001,7.804699138130453,4.10034657882983,0.06262037292880432
1260.0,28.0,2454.7152052610354,2178.0,29.80000000000001,7.801599891448281,4.108955736226958,0.06842852790522896
1260.0,29.0,2454.7152052610354,2178.0,30.80000000000001,7.798500644766109,4.117564893624087,0.0742366828816536
1260.0,30.0,2454.7152052610354,2178.0,31.80000000000001,7.795401398083936,4.1261740510212155,0.08004483785807824
1260.0,31.0,2454.7152052610354,2178.0,32.80000000000001,7.792302151401764,4.134783208418345,0.08585299283450289
1260.0,32.0,2454.7152052610354,2178.0,33.80000000000001,7.786948387279758,4.135164211985154,0.0901104286473658
1260.0,33.0,2454.7152052610354,2178.0,34.80000000000001,7.779340105717918,4.127317061721644,0.09281714529666701
1260.0,34.0,2454.7152052610354,2178.0,35.80000000000001,7.77173182415608,4.119469911458135,0.09552386194596825
1260.0,35.0,2454.7152052610354,2178.0,36.80000000000001,7.76412354259424,4.111622761194624,0.09823057859526944
1260.0,36.0,2454.7152052610354,2178.0,37.80000000000001,7.756515261032401,4.103775610931115,0.10093729524457067
1260.0,37.0,2454.7152052610354,2178.0,38.80000000000001,7.748906979470562,4.095928460667605,0.10364401189387186
1260.0,38.0,2454.7152052610354,2178.0,39.80000000000001,7.741500324036738,4.08623150660426,0.10554156769918292
1260.0,39.0,2454.7152052610354,2178.0,40.80000000000001,7.7349001731149745,4.06913533734157,0.1042024801285334
1260.0,40.0,2454.7152052610354,2178.0,41.80000000000001,7.728300022193211,4.05203916807888,0.1028633925578839
1260.0,41.0,2454.7152052610354,2178.0,42.80000000000001,7.721699871271448,4.03494299881619,0.1015243049872344
1260.0,42.0,2454.7152052610354,2178.0,43.80000000000001,7.715099720349683,4.0178468295535,0.10018521741658487
1260.0,43.0,2454.7152052610354,2178.0,44.80000000000001,7.708499569427921,4.0007506602908105,0.09884612984593538
1260.0,44.0,2454.7152052610354,2178.0,45.80000000000001,7.701899418506156,3.9836544910281204,0.09750704227528588
1260.0,45.0,2454.7152052610354,2178.0,46.80000000000001,7.697972813668915,3.9654735562117165,0.09129056451385036
1260.0,46.0,2454.7152052610354,2178.0,47.80000000000001,7.694343269507733,3.9471720918893447,0.08453215450899418
1260.0,47.0,2454.7152052610354,2178.0,48.80000000000001,7.690713725346551,3.928870627566973,0.077773744504138
1260.0,48.0,2454.7152052610354,2178.0,49.80000000000001,7.687084181185368,3.910569163244601,0.07101533449928181
