a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg,uu_avg,uv_avg,uw_avg,vv_avg,vw_avg,ww_avg
1386.0,0.0,2689.834406137875,2022.7615982463212,90.0,9.990152025256268,5.521155661996738,-0.03623420845725921,0.8542469962373852,0.06889971190174145,-0.09259959642545171,0.3005689896679299,-0.06547757910271174,0.22383277989394412
1386.0,1.0,2689.334406137875,2023.6276236501058,90.0,9.996514485736643,5.5210575076205615,-0.03805192124442437,0.8524061935454477,0.06926383243929916,-0.09324318854466863,0.30342916132759135,-0.06562109058433893,0.22480254278537518
1386.0,2.0,2688.834406137875,2024.49364905389,90.0,10.002876946217022,5.520959353244384,-0.039869634031589544,0.8505653908535104,0.06962795297685687,-0.09388678066388557,0.3062893329872528,-0.06576460206596613,0.22577230567680617
1386.0,3.0,2688.334406137875,2025.3596744576746,90.0,10.009239406697398,5.520861198868208,-0.04168734681875472,0.8487245881615728,0.06999207351441458,-0.0945303727831025,0.30914950464691426,-0.06590811354759332,0.22674206856823723
1386.0,4.0,2687.834406137875,2026.225699861459,90.0,10.015601867177773,5.520763044492032,-0.04350505960591989,0.8468837854696352,0.07035619405197231,-0.09517396490231943,0.3120096763065758,-0.06605162502922052,0.2277118314596683
1386.0,5.0,2687.334406137875,2027.0917252652434,90.0,10.021964327658154,5.520664890115856,-0.04532277239308506,0.8450429827776978,0.07072031458953003,-0.09581755702153635,0.3148698479662373,-0.0661951365108477,0.2286815943510994
1386.0,6.0,2686.834406137875,2027.957750669028,90.0,10.028326788138529,5.520566735739679,-0.04714048518025023,0.8432021800857603,0.07108443512708774,-0.0964611491407533,0.3177300196258988,-0.06633864799247491,0.22965135724253039
1386.0,7.0,2686.334406137875,2028.8237760728123,90.0,10.032742263139832,5.520194138489164,-0.04841146115306506,0.846686379388965,0.07329446502922701,-0.09698315926957944,0.3216604371264374,-0.0659910905571916,0.22976180533419774
1386.0,8.0,2685.834406137875,2029.6898014765968,90.0,10.036323315792963,5.519703922863935,-0.0494481213483011,0.8524527224043738,0.0762955989447586,-0.09745306283109527,0.32604953141592335,-0.06543307501466092,0.2295039756545377
1386.0,9.0,2685.334406137875,2030.5558268803811,90.0,10.039904368446095,5.5192137072387055,-0.050484781543537145,0.8582190654197828,0.07929673286029018,-0.0979229663926111,0.3304386257054095,-0.06487505947213025,0.22924614597487764
1386.0,10.0,2684.834406137875,2031.4218522841657,90.0,10.043485421099223,5.518723491613476,-0.051521441738773176,0.8639854084351917,0.08229786677582177,-0.09839286995412691,0.33482771999489547,-0.06431704392959955,0.2289883162952176
1386.0,11.0,2684.334406137875,2032.28787768795,90.0,10.047066473752352,5.518233275988245,-0.05255810193400923,0.8697517514506007,0.08529900069135332,-0.09886277351564272,0.33921681428438155,-0.06375902838706889,0.22873048661555756
1386.0,12.0,2683.834406137875,2033.1539030917345,90.0,10.050647526405484,5.517743060363015,-0.05359476212924528,0.8755180944660097,0.0883001346068849,-0.09933267707715854,0.3436059085738675,-0.06320101284453819,0.22847265693589747
1386.0,13.0,2683.334406137875,2034.019928495519,90.0,10.053290453102786,5.51762233071322,-0.05476696105628427,0.8817169092395937,0.09100008757076333,-0.09898819919853516,0.3480515618442648,-0.06179078500760744,0.22808440049939385
1386.0,14.0,2682.834406137875,2034.8859538993033,90.0,10.054526190866344,5.518055830026574,-0.0561424680810277,0.888564431650441,0.09324826910716208,-0.09742214915970311,0.3525820535860287,-0.05910223872907667,0.227500503927625
1386.0,15.0,2682.334406137875,2035.7519793030879,90.0,10.055761928629906,5.5184893293399275,-0.05751797510577112,0.895411954061288,0.09549645064356081,-0.09585609912087105,0.3571125453277926,-0.056413692450545894,0.22691660735585617
1386.0,16.0,2681.834406137875,2036.6180047068722,90.0,10.056997666393464,5.518922828653282,-0.05889348213051455,0.9022594764721352,0.09774463217995953,-0.09429004908203897,0.3616430370695565,-0.053725146172015126,0.22633271078408726
1386.0,17.0,2681.334406137875,2037.4840301106567,90.0,10.058233404157024,5.519356327966636,-0.06026898915525797,0.9091069988829823,0.09999281371635829,-0.0927239990432069,0.3661735288113205,-0.05103659989348436,0.22574881421231835
