a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1386.0,0.0,2689.834406137875,2022.7615982463212,90.0,9.990152025256268,5.521155661996738,-0.03623420845725921
1386.0,1.0,2689.334406137875,2023.6276236501058,90.0,9.996514485736645,5.5210575076205615,-0.03805192124442437
1386.0,2.0,2688.834406137875,2024.49364905389,90.0,10.002876946217022,5.5209593532443835,-0.03986963403158954
1386.0,3.0,2688.334406137875,2025.3596744576746,90.0,10.009239406697398,5.520861198868208,-0.04168734681875472
1386.0,4.0,2687.834406137875,2026.225699861459,90.0,10.015601867177775,5.520763044492032,-0.043505059605919896
1386.0,5.0,2687.334406137875,2027.0917252652434,90.0,10.021964327658152,5.520664890115856,-0.04532277239308506
1386.0,6.0,2686.834406137875,2027.957750669028,90.0,10.028326788138527,5.520566735739679,-0.04714048518025023
1386.0,7.0,2686.334406137875,2028.8237760728123,90.0,10.032742263139832,5.520194138489164,-0.04841146115306505
1386.0,8.0,2685.834406137875,2029.6898014765968,90.0,10.036323315792965,5.519703922863936,-0.0494481213483011
1386.0,9.0,2685.334406137875,2030.5558268803811,90.0,10.039904368446095,5.5192137072387055,-0.050484781543537145
1386.0,10.0,2684.834406137875,2031.4218522841657,90.0,10.043485421099223,5.518723491613476,-0.05152144173877318
1386.0,11.0,2684.334406137875,2032.28787768795,90.0,10.047066473752352,5.518233275988245,-0.05255810193400923
1386.0,12.0,2683.834406137875,2033.1539030917345,90.0,10.050647526405484,5.517743060363015,-0.05359476212924528
1386.0,13.0,2683.334406137875,2034.019928495519,90.0,10.053290453102786,5.51762233071322,-0.05476696105628427
1386.0,14.0,2682.834406137875,2034.8859538993033,90.0,10.054526190866344,5.518055830026574,-0.0561424680810277
1386.0,15.0,2682.334406137875,2035.7519793030879,90.0,10.055761928629904,5.5184893293399275,-0.05751797510577112
1386.0,16.0,2681.834406137875,2036.6180047068722,90.0,10.056997666393464,5.518922828653282,-0.05889348213051455
1386.0,17.0,2681.334406137875,2037.4840301106567,90.0,10.058233404157024,5.519356327966636,-0.06026898915525797
1386.0,18.0,2680.834406137875,2038.350055514441,90.0,10.059469141920582,5.51978982727999,-0.061644496180001396
1386.0,19.0,2680.334406137875,2039.2160809182255,90.0,10.060652318408978,5.52032615454759,-0.06287265128428511
1386.0,20.0,2679.834406137875,2040.08210632201,90.0,10.061362443420915,5.521787933403391,-0.06277463910443074
1386.0,21.0,2679.334406137875,2040.9481317257944,90.0,10.062072568432846,5.523249712259194,-0.06267662692457637
1386.0,22.0,2678.834406137875,2041.814157129579,90.0,10.06278269344478,5.524711491114997,-0.06257861474472201
1386.0,23.0,2678.334406137875,2042.6801825333632,90.0,10.06349281845671,5.526173269970797,-0.06248060256486764
