a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg,uu_avg,uv_avg,uw_avg,vv_avg,vw_avg,ww_avg
1260.0,0.0,2580.7152052610354,1959.7615982463212,90.0,9.966034187803857,5.496758666916896,-0.03609976377196077,0.8496359732708159,0.11034958986874037,-0.12412994198233815,0.3349791368373562,-0.07026754871901451,0.22208932266822662
1260.0,1.0,2580.2152052610354,1960.6276236501058,90.0,9.970973161725013,5.4964042604092755,-0.03956461409190073,0.851658545748936,0.110452275006004,-0.1213326468776862,0.3392682293642537,-0.07013486741356047,0.2220653520287118
1260.0,2.0,2579.7152052610354,1961.49364905389,90.0,9.975912135646169,5.496049853901656,-0.0430294644118407,0.853681118227056,0.11055496014326763,-0.11853535177303427,0.34355732189115123,-0.07000218610810638,0.222041381389197
1260.0,3.0,2579.2152052610354,1962.3596744576746,90.0,9.98085110956733,5.495695447394036,-0.04649431473178065,0.8557036907051758,0.11065764528053125,-0.11573805666838234,0.3478464144180487,-0.06986950480265232,0.22201741074968218
1260.0,4.0,2578.7152052610354,1963.225699861459,90.0,9.985790083488485,5.495341040886417,-0.04995916505172063,0.8577262631832959,0.11076033041779489,-0.1129407615637304,0.3521355069449463,-0.06973682349719824,0.22199344011016733
1260.0,5.0,2578.2152052610354,1964.0917252652434,90.0,9.990729057409643,5.4949866343787965,-0.05342401537166058,0.859748835661416,0.11086301555505852,-0.11014346645907845,0.3564245994718438,-0.06960414219174417,0.22196946947065255
1260.0,6.0,2577.7152052610354,1964.957750669028,90.0,9.995668031330801,5.494632227871176,-0.056888865691600544,0.8617714081395359,0.11096570069232214,-0.10734617135442652,0.3607136919987413,-0.06947146088629011,0.2219454988311377
1260.0,7.0,2577.2152052610354,1965.8237760728123,90.0,9.999826740169132,5.493997660618316,-0.05936607272734984,0.8620852186876895,0.11117341855915533,-0.10401270209001516,0.3649201036931852,-0.06923117841592843,0.22069406410968526
1260.0,8.0,2576.7152052610354,1966.6898014765968,90.0,10.003651049686253,5.493243024474639,-0.06142000406987448,0.8616667026944285,0.1114261504529469,-0.10044944389999257,0.3690910807451491,-0.06894478116060634,0.21891657335311648
1260.0,9.0,2576.2152052610354,1967.5558268803811,90.0,10.007475359203374,5.492488388330963,-0.06347393541239911,0.8612481867011679,0.11167888234673846,-0.09688618570996994,0.37326205779711297,-0.06865838390528427,0.21713908259654777
1260.0,10.0,2575.7152052610354,1968.4218522841657,90.0,10.011299668720497,5.491733752187285,-0.06552786675492372,0.8608296707079068,0.11193161424053005,-0.09332292751994734,0.37743303484907686,-0.06837198664996216,0.215361591839979
1260.0,11.0,2575.2152052610354,1969.28787768795,90.0,10.015123978237616,5.490979116043608,-0.06758179809744837,0.8604111547146459,0.11218434613432161,-0.08975966932992473,0.38160401190104065,-0.06808558939464009,0.21358410108341025
1260.0,12.0,2574.7152052610354,1970.1539030917345,90.0,10.018948287754737,5.490224479899931,-0.069635729439973,0.8599926387213849,0.11243707802811319,-0.08619641113990213,0.3857749889530045,-0.067799192139318,0.2118066103268415
1260.0,13.0,2574.2152052610354,1971.019928495519,90.0,10.02241611761857,5.489994359014335,-0.07097306983128795,0.8586875689769694,0.11266197223958965,-0.08380366580046592,0.3898254043764969,-0.06711619361374066,0.21105333194949566
1260.0,14.0,2573.7152052610354,1971.8859538993033,90.0,10.025349228002469,5.490551011015863,-0.07123552379578846,0.8560526686058221,0.11284510992759343,-0.08316668973690919,0.393694977357282,-0.06583829318278048,0.21183637214098414
1260.0,15.0,2573.2152052610354,1972.7519793030879,90.0,10.028282338386369,5.491107663017388,-0.07149797776028897,0.8534177682346747,0.11302824761559724,-0.08252971367335248,0.39756455033806715,-0.0645603927518203,0.21261941233247258
1260.0,16.0,2572.7152052610354,1973.6180047068722,90.0,10.031215448770265,5.491664315018914,-0.0717604317247895,0.8507828678635273,0.11321138530360103,-0.08189273760979576,0.4014341233188522,-0.06328249232086011,0.21340245252396106
1260.0,17.0,2572.2152052610354,1974.4840301106567,90.0,10.034148559154165,5.492220967020441,-0.07202288568929001,0.8481479674923801,0.11339452299160482,-0.08125576154623905,0.40530369629963725,-0.06200459188989994,0.2141854927154495
1260.0,18.0,2571.7152052610354,1975.350055514441,90.0,10.037081669538065,5.492777619021967,-0.07228533965379053,0.8455130671212325,0.11357766067960863,-0.08061878548268234,0.4091732692804224,-0.060726691458939754,0.21496853290693796
1260.0,19.0,2571.2152052610354,1976.2160809182255,90.0,10.039910202930846,5.493464702076874,-0.07246834685213274,0.8427626536007973,0.11373614478521193,-0.08015120880490956,0.4129677986931606,-0.05930903025914794,0.2160360594739335
1260.0,20.0,2570.7152052610354,1977.08210632201,90.0,10.04179754340357,5.4953256646121975,-0.07193633315504995,0.8389726217367711,0.11367274664921069,-0.08120822659919281,0.41608693599347646,-0.05663352213987087,0.2196639634204939
1260.0,21.0,2570.2152052610354,1977.9481317257944,90.0,10.043684883876292,5.4971866271475225,-0.07140431945796716,0.8351825898727446,0.11360934851320947,-0.08226524439347609,0.41920607329379234,-0.05395801402059381,0.22329186736705428
1260.0,22.0,2569.7152052610354,1978.814157129579,90.0,10.045572224349016,5.499047589682846,-0.07087230576088437,0.8313925580087185,0.11354595037720824,-0.08332226218775936,0.4223252105941082,-0.051282505901316756,0.22691977131361474
1260.0,23.0,2569.2152052610354,1979.6801825333632,90.0,10.047459564821741,5.500908552218171,-0.07034029206380157,0.8276025261446922,0.11348255224120701,-0.08437927998204263,0.42544434789442404,-0.0486069977820397,0.2305476752601751
1260.0,24.0,2568.7152052610354,1980.5462079371478,90.0,10.049346905294463,5.502769514753493,-0.0698082783667188,0.8238124942806657,0.11341915410520578,-0.08543629777632589,0.4285634851947399,-0.04593148966276263,0.2341755792067355
1260.0,25.0,2568.2152052610354,1981.4122333409323,90.0,10.051234245767187,5.504630477288817,-0.069276264669636,0.8200224624166396,0.11335575596920458,-0.08649331557060914,0.43168262249505573,-0.043255981543485575,0.2378034831532959
1260.0,26.0,2567.7152052610354,1982.2782587447166,90.0,10.051195833882025,5.505627544753461,-0.06792242889924009,0.8186088376759229,0.11355454449938489,-0.08869893752299775,0.43463416114516235,-0.04122210682166519,0.24138116512163593
1260.0,27.0,2567.2152052610354,1983.1442841485011,90.0,10.05067598390739,5.506408638450435,-0.06636313761051593,0.8177893147160336,0.1138188796961106,-0.09119171051491266,0.43754380013271665,-0.039348640449208945,0.244946291595421
1260.0,28.0,2566.7152052610354,1984.0103095522854,90.0,10.050156133932756,5.50718973214741,-0.06480384632179179,0.816969791756144,0.1140832148928363,-0.09368448350682758,0.4404534391202711,-0.0374751740767527,0.248511418069206
1260.0,29.0,2566.2152052610354,1984.87633495607,90.0,10.04963628395812,5.5079708258443825,-0.06324455503306764,0.8161502687962545,0.11434755008956199,-0.09617725649874248,0.44336307810782527,-0.035601707704296465,0.25207654454299094
1260.0,30.0,2565.7152052610354,1985.7423603598545,90.0,10.049116433983485,5.508751919541355,-0.06168526374434348,0.815330745836365,0.11461188528628768,-0.09867002949065738,0.4462727170953796,-0.033728241331840214,0.25564167101677593
1260.0,31.0,2565.2152052610354,1986.6083857636388,90.0,10.04859658400885,5.509533013238329,-0.060125972455619334,0.8145112228764756,0.11487622048301338,-0.1011628024825723,0.44918235608293394,-0.03185477495938397,0.259206797490561
1260.0,32.0,2564.7152052610354,1987.4744111674233,90.0,10.04743337476285,5.509715600783617,-0.05752691887877481,0.8173574691617915,0.11613092199204884,-0.10432505852168215,0.4530630947244726,-0.032580260333344734,0.262531674566258
1260.0,33.0,2564.2152052610354,1988.3404365712076,90.0,10.04562680624548,5.50929968217722,-0.05388810301380982,0.8238694846923134,0.11837598981339416,-0.10815679760798703,0.45791493301999575,-0.03590469745372277,0.2656163022438669
1260.0,34.0,2563.7152052610354,1989.2064619749922,90.0,10.043820237728108,5.508883763570823,-0.050249287148844836,0.8303815002228353,0.1206210576347395,-0.11198853669429193,0.46276677131551885,-0.0392291345741008,0.2687009299214759
