a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg,uu_avg,uv_avg,uw_avg,vv_avg,vw_avg,ww_avg
882.0,0.0,2253.3576026305177,1770.7615982463215,90.0,9.987082240789043,5.481903374353489,-0.023138840697215536,0.6693517634115239,0.08174524433849606,-0.08452151904686948,0.3561109135509582,-0.062491717867847706,0.27345709139280305
882.0,1.0,2252.8576026305177,1771.627623650106,90.0,9.989622876295275,5.481681438429825,-0.02570631811776199,0.6713826651634378,0.08193105489769593,-0.08831967548370223,0.35926842679852294,-0.06294837811088591,0.2745342252818957
882.0,2.0,2252.3576026305177,1772.4936490538903,90.0,9.992163511801508,5.48145950250616,-0.028273795538308444,0.6734135669153517,0.08211686545689581,-0.092117831920535,0.36242594004608764,-0.06340503835392412,0.27561135917098833
882.0,3.0,2251.8576026305177,1773.3596744576748,90.0,9.99470414730774,5.481237566582497,-0.030841272958854898,0.6754444686672657,0.08230267601609571,-0.09591598835736778,0.36558345329365244,-0.06386169859696234,0.27668849306008103
882.0,4.0,2251.3576026305177,1774.2256998614591,90.0,9.997244782813977,5.481015630658832,-0.03340875037940135,0.6774753704191796,0.08248848657529559,-0.09971414479420054,0.36874096654121713,-0.06431835884000055,0.2777656269491737
882.0,5.0,2250.8576026305177,1775.0917252652437,90.0,9.99978541832021,5.480793694735167,-0.0359762277999478,0.6795062721710935,0.08267429713449546,-0.10351230123103332,0.371898479788782,-0.06477501908303875,0.27884276083826637
882.0,6.0,2250.3576026305177,1775.957750669028,90.0,10.00232605382644,5.480571758811504,-0.03854370522049425,0.6815371739230075,0.08286010769369535,-0.1073104576678661,0.3750559930363467,-0.06523167932607697,0.279919894727359
882.0,7.0,2249.8576026305177,1776.8237760728125,90.0,10.005322978231245,5.480840755687354,-0.04158194094417785,0.6865644282083807,0.08376316121713978,-0.10916189801599076,0.3787903219773179,-0.06397035769511865,0.2779229453596674
882.0,8.0,2249.3576026305177,1777.689801476597,90.0,10.008515455021156,5.481320152334425,-0.044821930226348845,0.6928758335795228,0.0849736045824034,-0.11017903146895465,0.3827718576440348,-0.06197275811816168,0.274608531739068
882.0,9.0,2248.8576026305177,1778.5558268803813,90.0,10.01170793181107,5.481799548981498,-0.04806191950851984,0.6991872389506646,0.08618404794766701,-0.11119616492191853,0.38675339331075176,-0.05997515854120469,0.2712941181184685
882.0,10.0,2248.3576026305177,1779.4218522841659,90.0,10.01490040860098,5.482278945628569,-0.05130190879069084,0.7054986443218064,0.0873944913129306,-0.1122132983748824,0.39073492897746864,-0.057977558964247694,0.26797970449786895
882.0,11.0,2247.8576026305177,1780.2878776879502,90.0,10.018092885390889,5.482758342275642,-0.05454189807286183,0.7118100496929484,0.08860493467819422,-0.11323043182784627,0.3947164646441855,-0.05597995938729071,0.2646652908772695
882.0,12.0,2247.3576026305177,1781.1539030917347,90.0,10.0212853621808,5.483237738922713,-0.05778188735503283,0.7181214550640903,0.08981537804345782,-0.11424756528081015,0.3986980003109025,-0.053982359810333724,0.26135087725667006
882.0,13.0,2246.8576026305177,1782.0199284955193,90.0,10.024832871955155,5.484206520004522,-0.06080209234083385,0.7224236663840663,0.09008712260499242,-0.11315759218865877,0.40169620090829017,-0.05171914534251199,0.25853870140597507
882.0,14.0,2246.3576026305177,1782.8859538993036,90.0,10.028912931206191,5.485909377738438,-0.06349262088207998,0.7237120866272935,0.08895081896093357,-0.10890695927883468,0.403219398901684,-0.04905750853839317,0.25647988221013684
882.0,15.0,2245.8576026305177,1783.751979303088,90.0,10.032992990457226,5.487612235472355,-0.06618314942332608,0.7250005068705206,0.08781451531687472,-0.10465632636901052,0.40474259689507797,-0.04639587173427433,0.25442106301429857
882.0,16.0,2245.3576026305177,1784.6180047068724,90.0,10.03707304970826,5.48931509320627,-0.0688736779645722,0.7262889271137479,0.08667821167281586,-0.1004056934591864,0.4062657948884719,-0.04373423493015549,0.25236224381846034
882.0,17.0,2244.8576026305177,1785.484030110657,90.0,10.041153108959291,5.4910179509401855,-0.07156420650581831,0.7275773473569751,0.08554190802875702,-0.0961550605493623,0.40778899288186576,-0.041072598126036655,0.2503034246226221
882.0,18.0,2244.3576026305177,1786.3500555144415,90.0,10.045233168210325,5.492720808674102,-0.07425473504706442,0.7288657676002024,0.08440560438469819,-0.09190442763953818,0.4093121908752597,-0.03841096132191782,0.24824460542678387
882.0,19.0,2243.8576026305177,1787.2160809182258,90.0,10.04928194754851,5.494385722456999,-0.07691914279490092,0.7301014777396287,0.08311529979608175,-0.08771102805303918,0.41081417941975773,-0.03579929157167383,0.24611643177766782
882.0,20.0,2243.3576026305177,1788.0821063220103,90.0,10.053049207671052,5.495709140680719,-0.07934846340205076,0.7308627969448472,0.08043898670644654,-0.08403272837646635,0.4121252829241923,-0.0336373253063036,0.24336406804905114
882.0,21.0,2242.8576026305177,1788.9481317257946,90.0,10.056816467793595,5.49703255890444,-0.08177778400920063,0.7316241161500656,0.07776267361681134,-0.08035442869989355,0.413436386428627,-0.031475359040933376,0.24061170432043444
882.0,22.0,2242.3576026305177,1789.8141571295791,90.0,10.060583727916137,5.498355977128161,-0.08420710461635049,0.7323854353552842,0.07508636052717615,-0.07667612902332074,0.4147474899330617,-0.029313392775563153,0.23785934059181782
882.0,23.0,2241.8576026305177,1790.6801825333634,90.0,10.064350988038681,5.499679395351882,-0.08663642522350035,0.7331467545605026,0.07241004743754094,-0.07299782934674794,0.41605859343749624,-0.027151426510192922,0.23510697686320114
882.0,24.0,2241.3576026305177,1791.546207937148,90.0,10.068118248161225,5.501002813575602,-0.0890657458306502,0.7339080737657211,0.06973373434790574,-0.06931952967017511,0.4173696969419309,-0.024989460244822695,0.23235461313458447
882.0,25.0,2240.8576026305177,1792.4122333409325,90.0,10.071885508283767,5.502326231799322,-0.09149506643780006,0.7346693929709395,0.06705742125827054,-0.0656412299936023,0.4186808004463656,-0.022827493979452468,0.22960224940596777
882.0,26.0,2240.3576026305177,1793.2782587447168,90.0,10.072805911200646,5.503184309480064,-0.0930807048728921,0.7370539531720651,0.06298391731735258,-0.063944782447024,0.4212031124024809,-0.022948969321906085,0.22897140525185053
882.0,27.0,2239.8576026305177,1794.1442841485014,90.0,10.073014599816114,5.5039260520250615,-0.09445542276496974,0.7398443236221677,0.058561115663613994,-0.06274379793294428,0.42402822647151633,-0.023641305066315576,0.22887094099135805
882.0,28.0,2239.3576026305177,1795.0103095522857,90.0,10.073223288431583,5.504667794570057,-0.09583014065704741,0.7426346940722701,0.05413831400987541,-0.06154281341886454,0.42685334054055174,-0.02433364081072507,0.2287704767308656
882.0,29.0,2238.8576026305177,1795.8763349560702,90.0,10.073431977047049,5.505409537115054,-0.09720485854912504,0.7454250645223728,0.04971551235613683,-0.0603418289047848,0.4296784546095873,-0.025025976555134558,0.22867001247037305
882.0,30.0,2238.3576026305177,1796.7423603598545,90.0,10.073640665662516,5.50615127966005,-0.09857957644120269,0.7482154349724753,0.04529271070239825,-0.059140844390705063,0.4325035686786228,-0.025718312299544046,0.22856954820988062
882.0,31.0,2237.8576026305177,1797.608385763639,90.0,10.073849354277984,5.5068930222050465,-0.09995429433328032,0.7510058054225778,0.040869909048659676,-0.057939859876625324,0.4353286827476582,-0.02641064804395354,0.22846908394938814
882.0,32.0,2237.3576026305177,1798.4744111674236,90.0,10.072183207117083,5.506896736811434,-0.10048456188138345,0.7582860357573616,0.03841812130128543,-0.060326562888247795,0.4396333807575279,-0.028416295111293833,0.23202742818409092
882.0,33.0,2236.8576026305177,1799.3404365712079,90.0,10.068642224179817,5.506162423479213,-0.10017037908551196,0.770056125976827,0.03793734746027569,-0.06630095342557285,0.445417662708232,-0.031735253501565044,0.23924458091398923
882.0,34.0,2236.3576026305177,1800.2064619749924,90.0,10.065101241242552,5.505428110146992,-0.09985619628964046,0.7818262161962926,0.037456573619265965,-0.07227534396289788,0.4512019446589361,-0.03505421189183626,0.24646173364388754
882.0,35.0,2235.8576026305177,1801.0724873787767,90.0,10.061560258305285,5.50469379681477,-0.09954201349376897,0.7935963064157582,0.03697579977825623,-0.07824973450022292,0.45698622660964017,-0.03837317028210748,0.2536788863737859
882.0,36.0,2235.3576026305177,1801.9385127825612,90.0,10.05801927536802,5.50395948348255,-0.09922783069789748,0.8053663966352237,0.036495025937246496,-0.08422412503754798,0.4627705085603443,-0.041692128672378696,0.2608960391036842
882.0,37.0,2234.8576026305177,1802.8045381863458,90.0,10.054478292430753,5.503225170150329,-0.09891364790202598,0.817136486854689,0.03601425209623677,-0.09019851557487302,0.4685547905110484,-0.04501108706264991,0.26811319183358256
882.0,38.0,2234.3576026305177,1803.67056359013,90.0,10.050013467518685,5.502222576582031,-0.0980418431335793,0.8305089868420643,0.03631340246218888,-0.09620052040187149,0.4747768770961887,-0.04754834693817946,0.2750023402912697
882.0,39.0,2233.8576026305177,1804.5365889939146,90.0,10.041853274707414,5.500146862069426,-0.09493955047483099,0.8502911259010804,0.039732249655989836,-0.10231298238756391,0.48275018221907445,-0.04695881275474082,0.2805794716601115
882.0,40.0,2233.3576026305177,1805.402614397699,90.0,10.033693081896145,5.4980711475568205,-0.09183725781608267,0.8700732649600966,0.04315109684979079,-0.10842544437325627,0.4907234873419603,-0.046369278571302186,0.2861566030289533
882.0,41.0,2232.8576026305177,1806.2686398014835,90.0,10.025532889084875,5.495995433044215,-0.08873496515733433,0.8898554040191128,0.04656994404359176,-0.11453790635894866,0.49869679246484616,-0.045779744387863544,0.2917337343977951
882.0,42.0,2232.3576026305177,1807.134665205268,90.0,10.017372696273606,5.49391971853161,-0.085632672498586,0.9096375430781292,0.04998879123739271,-0.12065036834464105,0.506670097587732,-0.04519021020442491,0.29731086576663696
882.0,43.0,2231.8576026305177,1808.0006906090523,90.0,10.009212503462336,5.491844004019005,-0.08253037983983769,0.9294196821371453,0.053407638431193664,-0.12676283033033342,0.5146434027106177,-0.044600676020986274,0.30288799713547876
882.0,44.0,2231.3576026305177,1808.8667160128368,90.0,10.001052310651067,5.489768289506401,-0.07942808718108935,0.9492018211961616,0.05682648562499463,-0.1328752923160258,0.5226167078335037,-0.04401114183754764,0.30846512850432045
882.0,45.0,2230.8576026305177,1809.7327414166211,90.0,9.991602520821127,5.487120877325269,-0.07802822618961133,0.9645209168019478,0.05840385890069457,-0.13466518336932842,0.5292856132818826,-0.04184339463262046,0.31084447823016564
882.0,46.0,2230.3576026305177,1810.5987668204057,90.0,9.982009442433558,5.484409943180967,-0.0768175242722745,0.9793441186907085,0.059776623963272164,-0.13597478876347652,0.5358095854330941,-0.03950029042530563,0.3128685188845667
882.0,47.0,2229.8576026305177,1811.46479222419,90.0,9.972416364045987,5.481699009036665,-0.07560682235493767,0.994167320579469,0.06114938902584974,-0.13728439415762464,0.5423335575843055,-0.0371571862179908,0.3148925595389676
882.0,48.0,2229.3576026305177,1812.3308176279745,90.0,9.96282328565842,5.4789880748923645,-0.07439612043760084,1.00899052246823,0.06252215408842732,-0.13859399955177273,0.548857529735517,-0.034814082010675984,0.31691660019336865
882.0,49.0,2228.8576026305177,1813.196843031759,90.0,9.95323020727085,5.4762771407480635,-0.073185418520264,1.0238137243569905,0.0638949191510049,-0.13990360494592083,0.5553815018867284,-0.03247097780336115,0.31894064084776963
882.0,50.0,2228.3576026305177,1814.0628684355434,90.0,9.943637128883282,5.4735662066037625,-0.07197471660292717,1.038636926245751,0.06526768421358248,-0.14121321034006892,0.56190547403794,-0.030127873596046326,0.3209646815021707
882.0,51.0,2227.8576026305177,1814.9288938393279,90.0,9.9360089153785,5.471549329794522,-0.07070696433780846,1.0480816140608866,0.0691613164782278,-0.14066535564168306,0.5668743973019532,-0.03131644606495314,0.3210482898717338
882.0,52.0,2227.3576026305177,1815.7949192431122,90.0,9.929690611795582,5.469995157875322,-0.06940117850750183,1.053940625826938,0.07473552687758542,-0.13887919421494097,0.570806621307834,-0.03485946965134166,0.3198382767180713
882.0,53.0,2226.8576026305177,1816.6609446468967,90.0,9.923372308212661,5.468440985956122,-0.06809539267719518,1.0597996375929895,0.08030973727694299,-0.1370930327881988,0.5747388453137148,-0.03840249323773018,0.3186282635644087
882.0,54.0,2226.3576026305177,1817.526970050681,90.0,9.91705400462974,5.466886814036921,-0.06678960684688855,1.0656586493590408,0.0858839476763006,-0.13530687136145664,0.5786710693195957,-0.041945516824118685,0.3174182504107462
882.0,55.0,2225.8576026305177,1818.3929954544656,90.0,9.910735701046821,5.465332642117722,-0.0654838210165819,1.071517661125092,0.09145815807565819,-0.1335207099347145,0.5826032933254764,-0.04548854041050721,0.3162082372570837
882.0,56.0,2225.3576026305177,1819.25902085825,90.0,9.9044173974639,5.4637784701985215,-0.06417803518627525,1.0773766728911434,0.0970323684750158,-0.13173454850797234,0.5865355173313572,-0.04903156399689573,0.31499822410342115
882.0,57.0,2224.8576026305177,1820.1250462620344,90.0,9.898769084277465,5.463166641337353,-0.06168528619242925,1.0827841634278688,0.10298377514259421,-0.1316965674155046,0.5886913540440167,-0.05358767181611955,0.31509942734346497
882.0,58.0,2224.3576026305177,1820.991071665819,90.0,9.894684082016152,5.464753612944926,-0.056422956483658,1.0871381044295017,0.1098153064360212,-0.13573767376967716,0.5867022870724933,-0.06050764284529243,0.318260135502157
882.0,59.0,2223.8576026305177,1821.8570970696032,90.0,9.89059907975484,5.466340584552499,-0.051160626774886746,1.091492045431134,0.11664683772944824,-0.1397787801238497,0.5847132201009698,-0.06742761387446532,0.321420843660849
