a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg,uu_avg,uv_avg,uw_avg,vv_avg,vw_avg,ww_avg
882.0,1.0,2127.3576026305177,1989.0,2.8000000000000114,4.839183298461753,2.540162628236309,0.011337717251844532,1.211198311607561,0.2793008008688973,-0.03843170132920598,0.5164676680634287,-0.025833255073230643,0.059802235723364294
882.0,2.0,2127.3576026305177,1989.0,3.8000000000000114,5.21528548947828,2.7254505657262236,0.018304890678269903,1.2443769631379595,0.23702810457475898,-0.03982816861159305,0.5554484352630703,-0.02174280017759208,0.08961561270977317
882.0,3.0,2127.3576026305177,1989.0,4.800000000000011,5.591387680494806,2.9107385032161375,0.02527206410469527,1.2775556146683584,0.19475540828062068,-0.041224635893980115,0.594429202462712,-0.01765234528195352,0.11942898969618201
882.0,4.0,2127.3576026305177,1989.0,5.800000000000011,5.967489871511335,3.0960264407060523,0.03223923753112064,1.3107342661987569,0.15248271198648242,-0.042621103176367185,0.6334099696623536,-0.013561890386314958,0.1492423666825909
882.0,5.0,2127.3576026305177,1989.0,6.800000000000011,6.343592062527861,3.2813143781959666,0.039206410957546005,1.3439129177291553,0.11021001569234412,-0.044017570458754256,0.6723907368619954,-0.009471435490676396,0.17905574366899976
882.0,6.0,2127.3576026305177,1989.0,7.800000000000011,6.719694253544388,3.466602315685881,0.04617358438397138,1.3770915692595542,0.06793731939820583,-0.04541403774114132,0.711371504061637,-0.005380980595037835,0.2088691206554086
882.0,7.0,2127.3576026305177,1989.0,8.800000000000011,6.90769208642412,3.5672998062268193,0.058265844283335505,1.430424683866332,0.06912227580571251,-0.040941899143487635,0.7368430461653485,0.005959412115820832,0.24196574799103576
882.0,8.0,2127.3576026305177,1989.0,9.800000000000011,7.015073765816654,3.63174424807534,0.07255456981395912,1.4923954255058436,0.08893194051392424,-0.03395464374010218,0.7565249203708044,0.020406921033202415,0.27646948261918514
882.0,9.0,2127.3576026305177,1989.0,10.800000000000011,7.122455445209187,3.6961886899238605,0.08684329534458274,1.5543661671453552,0.10874160522213597,-0.026967388336716726,0.7762067945762603,0.034854429950584,0.3109732172473344
882.0,10.0,2127.3576026305177,1989.0,11.800000000000011,7.229837124601722,3.760633131772381,0.10113202087520635,1.6163369087848674,0.12855126993034768,-0.019980132933331275,0.7958886687817162,0.04930193886796558,0.3454769518754837
