a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg,uu_avg,uv_avg,uw_avg,vv_avg,vw_avg,ww_avg
1008.0,1.0,2236.476803507357,2052.0,2.8000000000000114,4.8395677775378925,2.4671315945953145,0.00017511163332825305,1.2872523104208549,0.23194687557633675,-0.047619389670161605,0.48448633662147156,-0.03137458885250628,0.04959711879449384
1008.0,2.0,2236.476803507357,2052.0,3.8000000000000114,5.201987902254227,2.6510617078122154,0.004208290641861632,1.2998170220710519,0.22839870612619118,-0.06258668630504549,0.5328746620564742,-0.039879775681581894,0.0767048557457782
1008.0,3.0,2236.476803507357,2052.0,4.800000000000011,5.564408026970563,2.8349918210291154,0.008241469650395013,1.3123817337212493,0.2248505366760456,-0.07755398293992936,0.5812629874914769,-0.048384962510657506,0.10381259269706257
1008.0,4.0,2236.476803507357,2052.0,5.800000000000011,5.926828151686898,3.0189219342460163,0.01227464865892839,1.3249464453714466,0.22130236722589997,-0.09252127957481324,0.6296513129264794,-0.05689014933973312,0.13092032964834693
1008.0,5.0,2236.476803507357,2052.0,6.800000000000011,6.289248276403234,3.2028520474629163,0.016307827667461774,1.3375111570216438,0.2177541977757544,-0.10748857620969714,0.678039638361482,-0.06539533616880873,0.15802806659963128
1008.0,6.0,2236.476803507357,2052.0,7.800000000000011,6.6516684011195695,3.3867821606798167,0.02034100667599515,1.3500758686718413,0.2142060283256088,-0.12245587284458101,0.7264279637964847,-0.07390052299788434,0.18513580355091566
1008.0,7.0,2236.476803507357,2052.0,8.800000000000011,6.823239872490301,3.4819103834135414,0.02848423799149446,1.396484856968514,0.2052134611561372,-0.11554026477204077,0.758227515955067,-0.07052886558098678,0.21704244307351117
1008.0,8.0,2236.476803507357,2052.0,9.800000000000011,6.913019063855772,3.5389806530830494,0.03838892029569347,1.4573985352565333,0.19388758067838308,-0.0992462689677473,0.7829175938523263,-0.06206713205867217,0.25100575512666856
1008.0,9.0,2236.476803507357,2052.0,10.800000000000011,7.002798255221244,3.596050922752556,0.04829360259989246,1.5183122135445526,0.1825617002006289,-0.08295227316345383,0.8076076717495855,-0.053605398536357526,0.28496906717982606
1008.0,10.0,2236.476803507357,2052.0,11.800000000000011,7.092577446586716,3.6531211924220637,0.05819828490409147,1.579225891832572,0.17123581972287474,-0.06665827735916037,0.8322977496468447,-0.045143665014042905,0.3189323792329835
