a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1134.0,1.0,2345.5960043841965,2115.0,2.8000000000000114,5.0448063993704935,2.5297562925809047,-0.0052949672848973915
1134.0,2.0,2345.5960043841965,2115.0,3.8000000000000114,5.375623786889781,2.702129810029492,0.0006040133261925048
1134.0,3.0,2345.5960043841965,2115.0,4.800000000000011,5.706441174409068,2.8745033274780796,0.006502993937282399
1134.0,4.0,2345.5960043841965,2115.0,5.800000000000011,6.037258561928356,3.046876844926667,0.012401974548372297
1134.0,5.0,2345.5960043841965,2115.0,6.800000000000011,6.368075949447643,3.2192503623752544,0.01830095515946219
1134.0,6.0,2345.5960043841965,2115.0,7.800000000000011,6.698893336966931,3.3916238798238414,0.024199935770552086
1134.0,7.0,2345.5960043841965,2115.0,8.800000000000011,6.85324911815147,3.4803107035938874,0.03331945327498811
1134.0,8.0,2345.5960043841965,2115.0,9.800000000000011,6.9319784966211175,3.533131801501703,0.04381920087657249
1134.0,9.0,2345.5960043841965,2115.0,10.800000000000011,7.010707875090763,3.585952899409516,0.05431894847815686
1134.0,10.0,2345.5960043841965,2115.0,11.800000000000011,7.08943725356041,3.638773997317331,0.06481869607974122
1134.0,11.0,2345.5960043841965,2115.0,12.800000000000011,7.168166632030057,3.691595095225146,0.0753184436813256
1134.0,12.0,2345.5960043841965,2115.0,13.800000000000011,7.246896010499704,3.7444161931329596,0.08581819128290998
1134.0,13.0,2345.5960043841965,2115.0,14.800000000000011,7.297470721611347,3.780190500044525,0.09396368538131158
1134.0,14.0,2345.5960043841965,2115.0,15.800000000000011,7.305813431685984,3.7903946204617154,0.09857779922493902
1134.0,15.0,2345.5960043841965,2115.0,16.80000000000001,7.314156141760623,3.8005987408789075,0.10319191306856647
1134.0,16.0,2345.5960043841965,2115.0,17.80000000000001,7.322498851835262,3.810802861296099,0.10780602691219393
1134.0,17.0,2345.5960043841965,2115.0,18.80000000000001,7.330841561909901,3.82100698171329,0.11242014075582138
1134.0,18.0,2345.5960043841965,2115.0,19.80000000000001,7.339184271984538,3.8312111021304807,0.11703425459944881
1134.0,19.0,2345.5960043841965,2115.0,20.80000000000001,7.346061601213115,3.8395499511319153,0.12149270069122878
1134.0,20.0,2345.5960043841965,2115.0,21.80000000000001,7.339750502827133,3.8311013573915367,0.12455013701638122
1134.0,21.0,2345.5960043841965,2115.0,22.80000000000001,7.333439404441151,3.8226527636511576,0.12760757334153372
1134.0,22.0,2345.5960043841965,2115.0,23.80000000000001,7.327128306055169,3.8142041699107794,0.13066500966668615
1134.0,23.0,2345.5960043841965,2115.0,24.80000000000001,7.320817207669186,3.805755576170401,0.1337224459918386
1134.0,24.0,2345.5960043841965,2115.0,25.80000000000001,7.314506109283204,3.797306982430022,0.1367798823169911
1134.0,25.0,2345.5960043841965,2115.0,26.80000000000001,7.308195010897223,3.7888583886896434,0.13983731864214352
1134.0,26.0,2345.5960043841965,2115.0,27.80000000000001,7.299961305922141,3.779791114653573,0.14107449077719497
1134.0,27.0,2345.5960043841965,2115.0,28.80000000000001,7.291246949299784,3.7705691705435793,0.1418565968647212
1134.0,28.0,2345.5960043841965,2115.0,29.80000000000001,7.282532592677426,3.7613472264335854,0.14263870295224743
1134.0,29.0,2345.5960043841965,2115.0,30.80000000000001,7.273818236055069,3.752125282323592,0.14342080903977364
1134.0,30.0,2345.5960043841965,2115.0,31.80000000000001,7.265103879432712,3.742903338213598,0.14420291512729985
1134.0,31.0,2345.5960043841965,2115.0,32.80000000000001,7.256389522810355,3.733681394103605,0.14498502121482607
