a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1260.0,0.0,2580.7152052610354,1959.7615982463212,90.0,9.966109384920925,5.4880560069303135,-0.026113744731371315
1260.0,1.0,2580.2152052610354,1960.6276236501058,90.0,9.970599726624622,5.487839052488146,-0.02888848017629017
1260.0,2.0,2579.7152052610354,1961.49364905389,90.0,9.975090068328319,5.4876220980459784,-0.03166321562120902
1260.0,3.0,2579.2152052610354,1962.3596744576746,90.0,9.97958041003202,5.4874051436038105,-0.03443795106612789
1260.0,4.0,2578.7152052610354,1963.225699861459,90.0,9.984070751735716,5.487188189161644,-0.03721268651104675
1260.0,5.0,2578.2152052610354,1964.0917252652434,90.0,9.988561093439415,5.486971234719476,-0.0399874219559656
1260.0,6.0,2577.7152052610354,1964.957750669028,90.0,9.993051435143112,5.4867542802773075,-0.04276215740088446
1260.0,7.0,2577.2152052610354,1965.8237760728123,90.0,9.996479864222865,5.48577097940223,-0.0453519819948432
1260.0,8.0,2576.7152052610354,1966.6898014765968,90.0,9.99945318789236,5.484459244341621,-0.04786255908124762
1260.0,9.0,2576.2152052610354,1967.5558268803811,90.0,10.00242651156185,5.48314750928101,-0.05037313616765202
1260.0,10.0,2575.7152052610354,1968.4218522841657,90.0,10.005399835231342,5.481835774220401,-0.052883713254056434
1260.0,11.0,2575.2152052610354,1969.28787768795,90.0,10.008373158900834,5.480524039159791,-0.05539429034046084
1260.0,12.0,2574.7152052610354,1970.1539030917345,90.0,10.011346482570326,5.479212304099179,-0.05790486742686524
1260.0,13.0,2574.2152052610354,1971.019928495519,90.0,10.014027124177812,5.47802946394988,-0.059608119518799955
1260.0,14.0,2573.7152052610354,1971.8859538993033,90.0,10.016268742692281,5.477039966167543,-0.0601003841190302
1260.0,15.0,2573.2152052610354,1972.7519793030879,90.0,10.018510361206754,5.476050468385208,-0.06059264871926046
1260.0,16.0,2572.7152052610354,1973.6180047068722,90.0,10.020751979721226,5.475060970602872,-0.0610849133194907
1260.0,17.0,2572.2152052610354,1974.4840301106567,90.0,10.022993598235697,5.474071472820536,-0.06157717791972096
1260.0,18.0,2571.7152052610354,1975.350055514441,90.0,10.02523521675017,5.473081975038201,-0.06206944251995121
1260.0,19.0,2571.2152052610354,1976.2160809182255,90.0,10.02742015074695,5.472239756010387,-0.062431118161576774
1260.0,20.0,2570.7152052610354,1977.08210632201,90.0,10.029094924084509,5.472723045773264,-0.06161749317575972
1260.0,21.0,2570.2152052610354,1977.9481317257944,90.0,10.030769697422066,5.4732063355361396,-0.06080386818994266
1260.0,22.0,2569.7152052610354,1978.814157129579,90.0,10.032444470759625,5.473689625299017,-0.05999024320412561
1260.0,23.0,2569.2152052610354,1979.6801825333632,90.0,10.034119244097182,5.474172915061894,-0.059176618218308545
1260.0,24.0,2568.7152052610354,1980.5462079371478,90.0,10.03579401743474,5.474656204824771,-0.05836299323249151
1260.0,25.0,2568.2152052610354,1981.4122333409323,90.0,10.037468790772296,5.475139494587648,-0.05754936824667444
1260.0,26.0,2567.7152052610354,1982.2782587447166,90.0,10.038085759201214,5.475916608471403,-0.055984870964996956
